Date,precipitation,avg_hourly_pressure_station,avg_hourly_wind_speed,max_wind_speed,avg_hourly_temperature,max_temperature,min_temperature
1997-01-04,4.2,98.75,14.83,33,2.35,3.4,1.0
1997-01-05,3.0,97.33,20.17,44,3.48,10.1,-1.7
1997-01-06,0.2,98.6,33.17,43,-3.2,-1.6,-4.5
1997-01-07,0.6,99.41,27.04,37,-6.14,-4.2,-9.7
1997-01-08,0.0,100.33,17.79,30,-8.02,-4.3,-10.9
1997-01-09,14.8,98.41,23.33,41,-5.53,0.8,-11.4
1997-01-10,2.0,96.86,28.83,43,-5.26,-1.7,-10.8
1997-01-11,0.4,98.3,27.71,43,-9.6,-7.2,-11.7
1997-01-12,0.2,99.75,29.33,37,-8.82,-6.6,-10.5
1997-01-13,0.0,100.5,24.67,33,-6.8,-4.6,-8.7
1997-01-14,0.2,100.58,21.42,33,-7.32,-4.3,-10.9
1997-01-15,5.0,99.31,15.58,26,-4.65,2.2,-10.1
1997-01-16,1.2,97.71,36.08,52,-5.95,3.4,-16.6
1997-01-17,0.0,98.86,29.58,43,-15.86,-14.1,-17.6
1997-01-18,0.6,99.5,15.5,33,-19.68,-14.9,-24.6
1997-01-19,0.0,99.32,21.0,30,-12.05,-6.5,-18.1
1997-01-20,0.6,99.0,26.54,44,-4.94,-0.3,-11.9
1997-01-21,1.6,100.42,10.92,24,-7.57,0.4,-15.2
1997-01-22,2.0,98.37,28.0,43,4.64,6.9,0.4
1997-01-23,0.0,100.18,26.54,41,-9.22,2.6,-12.2
1997-01-24,9.8,99.76,20.12,28,-5.47,0.8,-12.4
1997-01-25,1.8,98.38,27.29,44,-2.35,1.9,-11.2
1997-01-26,0.0,100.91,10.67,20,-14.46,-11.2,-19.1
1997-01-27,5.2,100.27,16.38,33,-6.43,0.0,-13.4
1997-01-28,0.8,99.94,27.29,44,-7.15,-1.6,-11.0
1997-01-29,0.4,101.43,13.79,28,-13.8,-10.9,-15.9
1997-01-30,0.6,100.24,13.62,22,-9.43,-3.2,-15.5
1997-01-31,4.0,98.21,10.08,19,-2.12,1.2,-8.6
1997-02-01,0.2,98.81,15.0,24,-1.31,1.2,-5.6
1997-02-02,0.0,99.84,5.04,11,-0.13,1.3,-2.4
1997-02-03,0.0,100.74,12.18,22,-1.1,0.7,-6.8
1997-02-04,14.2,100.09,26.38,44,-0.41,2.3,-7.4
1997-02-05,0.6,99.27,23.29,37,0.07,2.6,-2.9
1997-02-06,0.0,100.11,20.0,26,-2.04,-1.0,-3.2
1997-02-07,0.0,100.32,14.79,22,-2.95,-0.6,-7.4
1997-02-08,0.0,100.73,14.38,20,-9.34,-6.2,-12.7
1997-02-09,0.0,100.48,9.71,22,-8.3,-3.0,-15.5
1997-02-10,0.0,100.17,13.29,22,-3.82,-1.7,-5.6
1997-02-11,0.0,99.75,11.42,24,-3.27,-0.2,-6.1
1997-02-12,0.4,99.74,23.08,48,-5.38,-1.0,-14.1
1997-02-13,0.2,101.21,16.08,30,-11.59,-4.0,-18.1
1997-02-14,4.0,99.39,12.71,26,-2.08,0.5,-4.3
1997-02-15,0.2,99.67,19.83,37,-4.39,-0.1,-11.6
1997-02-16,8.6,100.56,16.38,28,-10.78,-8.4,-15.7
1997-02-17,0.0,100.84,15.42,41,-10.16,0.8,-20.9
1997-02-18,0.0,99.33,30.29,46,5.47,9.4,0.5
1997-02-19,0.0,99.15,28.04,52,4.72,8.8,-2.0
1997-02-20,3.2,100.18,13.33,30,-0.79,2.0,-4.5
1997-02-21,21.8,98.04,10.25,30,6.7,12.9,1.8
1997-02-22,5.6,98.63,26.58,46,-3.87,5.2,-9.3
1997-02-23,0.0,100.26,17.75,33,-3.61,1.2,-8.1
1997-02-24,0.0,100.97,23.83,41,-8.33,-3.9,-12.4
1997-02-25,0.0,100.22,20.17,33,-5.75,0.0,-10.9
1997-02-26,8.4,99.03,17.33,37,2.88,9.4,-2.1
1997-02-27,11.2,98.32,24.75,67,1.59,9.1,-4.0
1997-02-28,0.0,100.39,5.04,15,-1.56,1.8,-4.4
1997-03-01,1.0,99.07,10.96,22,4.36,11.7,-0.9
1997-03-02,0.2,98.94,24.29,35,3.35,9.8,-2.9
1997-03-03,0.0,100.04,16.42,26,-1.96,0.0,-4.0
1997-03-04,0.0,99.59,11.62,26,-0.23,2.2,-2.5
1997-03-05,4.4,99.43,11.08,20,1.01,2.8,-1.8
1997-03-06,2.4,98.97,26.83,44,-1.93,0.6,-5.6
1997-03-07,0.0,100.37,18.0,41,-5.6,-2.6,-9.7
1997-03-08,5.0,100.32,15.67,28,-4.83,-1.8,-11.3
1997-03-09,2.0,100.32,21.42,37,-3.94,3.3,-14.3
1997-03-10,1.4,99.06,24.71,48,2.23,3.7,0.1
1997-03-11,4.2,99.41,20.04,30,-1.43,0.7,-5.3
1997-03-12,0.0,100.52,23.42,37,-4.38,-1.4,-8.4
1997-03-13,0.0,101.06,16.21,44,-6.05,-2.9,-10.8
1997-03-14,23.6,98.53,29.21,48,-1.73,1.4,-4.9
1997-03-15,0.4,99.64,26.29,41,-6.92,-4.6,-10.1
1997-03-16,0.0,100.72,14.21,28,-8.19,-4.2,-14.0
1997-03-17,0.0,99.78,19.12,37,0.97,6.3,-5.2
1997-03-18,0.0,100.84,14.33,22,-3.4,-0.5,-7.5
1997-03-19,0.0,100.17,5.46,11,-3.5,0.9,-9.3
1997-03-20,0.6,99.06,9.39,22,-0.52,1.9,-3.1
1997-03-21,2.2,98.17,8.75,22,0.0,1.7,-2.1
1997-03-22,0.0,98.86,22.0,32,-3.89,0.4,-8.7
1997-03-23,0.0,99.96,9.29,15,-6.32,-2.0,-10.2
1997-03-24,0.0,100.81,7.33,19,-2.36,3.2,-9.3
1997-03-25,13.8,99.16,18.21,37,2.6,8.4,-1.2
1997-03-26,0.0,98.97,24.58,41,1.98,3.1,1.0
1997-03-27,0.0,98.89,10.42,22,7.79,13.8,1.0
1997-03-28,1.6,98.7,6.88,17,7.0,12.8,0.2
1997-03-29,4.6,98.05,7.71,22,6.93,10.7,4.0
1997-03-30,2.2,98.98,15.04,35,-0.17,4.0,-5.1
1997-03-31,0.2,99.33,34.29,44,-2.71,0.8,-5.7
1997-04-01,0.0,100.35,18.75,28,3.05,10.1,-2.5
1997-04-02,0.0,100.35,8.38,22,8.35,16.6,-1.4
1997-04-03,0.0,99.45,14.92,32,9.48,15.9,1.8
1997-04-04,0.0,99.79,8.29,20,7.85,14.8,0.8
1997-04-05,4.6,99.48,8.54,15,9.34,12.0,5.4
1997-04-06,1.8,98.24,24.78,52,15.41,22.5,5.6
1997-04-07,0.4,98.92,30.54,43,2.0,5.6,-2.1
1997-04-08,0.0,99.68,30.21,44,-2.96,-0.4,-6.3
1997-04-09,0.0,100.45,20.5,28,-4.76,0.4,-9.2
1997-04-10,0.0,100.6,12.38,22,-0.93,4.7,-6.2
1997-04-11,0.0,100.37,6.54,15,2.2,6.8,-3.2
1997-04-12,9.6,99.13,16.0,32,1.3,3.3,0.1
1997-04-13,1.0,98.52,13.71,37,1.72,4.0,-0.7
1997-04-14,0.0,100.02,6.58,13,2.85,8.4,-2.8
1997-04-15,0.0,100.24,10.79,20,6.78,13.2,-1.0
1997-04-16,0.8,99.44,14.17,37,6.97,13.3,2.1
1997-04-17,0.0,99.06,19.5,30,2.74,5.8,0.3
1997-04-18,0.0,98.68,27.5,37,2.54,7.4,-1.4
1997-04-19,0.4,98.6,19.25,26,1.45,3.9,-1.0
1997-04-20,0.0,98.82,13.0,20,3.4,5.9,0.8
1997-04-21,0.0,98.77,7.04,17,7.18,14.2,-1.7
1997-04-22,0.0,98.65,6.96,13,7.83,12.8,2.4
1997-04-23,0.0,98.6,13.54,22,9.91,15.8,3.6
1997-04-24,1.8,98.71,12.46,30,9.26,16.0,4.4
1997-04-25,0.0,99.53,14.96,41,9.6,16.7,3.0
1997-04-26,0.0,100.28,13.29,24,10.34,17.6,2.0
1997-04-27,3.8,99.71,10.25,22,8.89,13.6,2.2
1997-04-28,4.8,98.55,20.96,35,8.23,12.6,4.7
1997-04-29,0.0,98.91,14.62,33,11.77,19.0,2.4
1997-04-30,0.2,98.37,14.52,26,15.48,22.6,8.4
1997-05-01,1.0,97.53,33.33,56,8.62,13.6,2.4
1997-05-02,1.4,99.34,11.5,22,7.59,13.1,0.9
1997-05-03,23.0,97.9,25.12,41,5.89,8.4,3.4
1997-05-04,0.0,99.14,16.67,37,7.24,13.8,1.5
1997-05-05,7.4,98.98,22.5,48,10.18,16.3,2.3
1997-05-06,0.0,98.96,28.96,41,7.18,10.9,1.4
1997-05-07,0.0,100.1,15.25,35,6.54,12.9,0.1
1997-05-08,1.6,99.52,10.08,20,7.2,13.0,1.8
1997-05-09,2.0,98.49,16.17,30,9.48,13.0,6.8
1997-05-10,0.0,98.97,26.46,39,8.42,12.8,5.3
1997-05-11,5.8,98.96,15.83,28,10.2,18.3,3.6
1997-05-12,4.2,98.04,20.75,32,11.08,15.3,5.7
1997-05-13,0.0,98.43,14.5,28,9.12,16.0,3.6
1997-05-14,0.4,98.54,7.54,19,8.12,12.3,5.0
1997-05-15,10.6,97.98,22.21,37,7.52,11.1,3.6
1997-05-16,0.2,98.76,28.29,37,7.2,11.3,4.3
1997-05-17,0.8,98.77,14.71,26,7.22,12.9,3.6
1997-05-18,1.8,99.12,7.04,17,8.14,13.3,1.8
1997-05-19,2.2,98.4,11.38,37,9.73,17.6,6.2
1997-05-20,0.0,99.29,25.0,37,8.5,13.2,4.9
1997-05-21,0.0,99.7,25.88,33,8.48,13.4,3.8
1997-05-22,0.0,100.09,23.62,39,9.35,14.3,4.3
1997-05-23,0.0,100.23,10.12,22,11.48,18.4,3.5
1997-05-24,0.0,99.64,9.42,30,14.53,20.8,8.4
1997-05-25,0.0,99.16,12.88,32,11.99,15.5,4.5
1997-05-26,0.0,99.78,17.75,26,11.3,18.1,4.2
1997-05-27,0.0,100.65,11.79,22,12.12,17.0,5.3
1997-05-28,0.0,100.76,8.5,19,14.21,20.4,5.4
1997-05-29,2.2,100.24,9.21,19,13.29,15.9,10.8
1997-05-30,0.8,99.68,12.33,26,14.83,19.1,11.0
1997-05-31,0.0,99.65,3.38,13,16.32,19.9,1.6
1997-06-01,0.0,99.57,11.04,20,15.84,18.4,12.5
1997-06-02,0.0,99.63,21.04,39,16.35,18.5,12.0
1997-06-03,0.0,99.86,8.12,20,15.97,21.4,8.5
1997-06-04,0.0,99.58,7.42,20,17.82,25.5,7.6
1997-06-05,0.0,99.47,7.08,22,18.76,25.8,10.0
1997-06-06,0.0,99.71,9.33,17,19.46,24.8,13.8
1997-06-07,5.8,100.06,8.17,17,16.21,20.0,13.1
1997-06-08,0.0,100.05,6.46,33,18.92,25.0,13.1
1997-06-09,0.0,100.06,6.0,17,21.39,28.9,12.5
1997-06-10,0.0,99.93,12.04,22,23.21,29.8,15.0
1997-06-11,0.0,99.35,11.62,22,23.9,30.4,16.3
1997-06-12,0.0,98.56,8.75,22,21.9,27.1,16.8
1997-06-13,4.4,98.19,13.33,26,20.04,26.2,12.5
1997-06-14,0.0,99.08,13.25,26,15.46,21.5,9.5
1997-06-15,0.0,99.3,9.58,20,15.38,21.9,6.7
1997-06-16,10.4,98.34,16.17,41,18.68,26.8,12.4
1997-06-17,0.0,98.92,10.21,28,18.35,21.9,14.5
1997-06-18,7.2,98.95,4.79,11,17.12,21.9,13.3
1997-06-19,0.0,99.37,10.92,20,18.7,17.4,12.7
1997-06-20,4.6,99.15,7.29,19,18.81,21.6,17.2
1997-06-21,9.0,98.8,11.71,22,24.25,30.8,19.3
1997-06-22,0.0,99.25,17.38,33,22.64,27.5,17.6
1997-06-23,3.8,99.89,9.0,15,21.86,27.9,14.8
1997-06-24,5.6,99.53,8.54,15,22.3,28.1,17.8
1997-06-25,0.0,98.94,17.83,37,25.45,31.4,17.4
1997-06-26,0.0,99.25,14.25,30,22.65,27.8,14.9
1997-06-27,0.0,99.83,10.62,19,21.3,27.5,12.8
1997-06-28,0.0,99.82,10.21,22,23.74,29.5,16.4
1997-06-29,0.0,99.67,8.58,22,24.18,30.0,17.6
1997-06-30,0.0,99.47,10.29,26,24.94,29.6,20.0
1997-07-01,0.0,98.98,6.5,17,23.38,27.9,19.9
1997-07-02,0.0,98.58,11.29,26,23.62,28.2,18.8
1997-07-03,2.2,98.01,20.62,33,20.82,24.9,15.7
1997-07-04,0.0,98.43,23.75,33,15.39,17.8,11.4
1997-07-05,0.0,99.32,11.33,19,18.35,25.8,9.0
1997-07-06,0.2,99.52,13.54,30,20.56,26.4,14.3
1997-07-07,0.0,99.88,13.0,20,17.4,22.5,12.1
1997-07-08,10.4,99.75,9.46,22,14.24,18.9,9.8
1997-07-09,0.4,99.57,13.54,22,16.3,22.0,12.6
1997-07-10,0.0,100.11,14.17,19,19.64,26.4,11.7
1997-07-11,0.0,100.2,8.46,17,21.62,28.2,14.4
1997-07-12,0.0,99.93,7.46,19,23.53,30.7,15.1
1997-07-13,0.0,99.39,11.83,22,25.41,32.2,17.7
1997-07-14,0.0,99.02,12.92,22,27.09,34.1,21.4
1997-07-15,4.6,99.12,10.71,24,25.35,32.1,19.5
1997-07-16,0.0,99.37,8.58,22,25.66,32.5,18.1
1997-07-17,3.4,98.9,19.38,32,26.18,32.0,19.5
1997-07-18,0.0,98.94,16.58,28,23.58,29.4,15.8
1997-07-19,0.0,99.65,19.04,26,16.83,21.8,10.4
1997-07-20,0.0,99.9,8.25,15,17.93,24.9,10.0
1997-07-21,4.0,99.74,7.08,15,17.94,19.7,14.2
1997-07-22,0.0,100.03,11.33,22,19.9,25.5,12.8
1997-07-23,0.0,100.02,15.38,28,20.04,26.2,11.3
1997-07-24,0.0,99.92,13.04,24,20.18,23.1,18.1
1997-07-25,0.0,99.72,6.38,13,22.02,27.2,18.4
1997-07-26,0.0,99.21,7.21,15,21.87,27.1,17.4
1997-07-27,0.0,98.94,11.29,26,24.23,29.2,21.1
1997-07-28,4.8,99.09,14.92,28,23.08,29.2,15.7
1997-07-29,0.0,99.98,15.67,26,19.12,24.9,12.7
1997-07-30,0.0,100.38,8.83,15,20.67,28.5,11.2
1997-07-31,0.0,100.39,14.21,26,23.11,30.3,16.0
1997-08-01,0.0,99.93,12.62,22,21.94,26.6,17.0
1997-08-02,0.0,99.24,15.25,30,25.02,31.9,20.1
1997-08-03,0.0,99.43,16.67,22,21.29,26.4,16.0
1997-08-04,0.0,99.29,14.88,24,19.23,25.5,13.5
1997-08-05,0.0,99.59,20.25,26,17.42,23.6,11.4
1997-08-06,0.0,99.94,9.29,17,17.0,23.2,9.5
1997-08-07,0.0,100.14,11.5,22,20.45,28.6,11.2
1997-08-08,0.0,100.15,7.92,19,22.53,30.1,15.3
1997-08-09,0.0,99.98,6.96,19,22.8,30.6,14.9
1997-08-10,0.0,99.76,13.71,33,23.93,28.5,17.3
1997-08-11,0.8,100.01,12.92,24,18.45,22.2,10.7
1997-08-12,9.4,100.02,11.88,19,17.0,23.3,9.9
1997-08-13,1.6,99.09,12.96,24,19.12,22.3,12.7
1997-08-14,0.0,99.48,11.79,19,16.28,22.9,9.4
1997-08-15,22.0,98.74,11.5,26,19.19,24.5,14.1
1997-08-16,2.4,98.71,15.25,30,23.63,31.3,19.0
1997-08-17,0.0,99.43,14.25,24,17.72,20.5,14.4
1997-08-18,0.0,99.83,14.21,20,16.95,22.8,11.1
1997-08-19,0.0,99.97,11.21,15,17.34,23.2,10.7
1997-08-20,18.6,99.38,18.0,30,16.93,22.0,11.5
1997-08-21,14.0,98.45,13.33,30,16.32,20.4,14.1
1997-08-22,1.4,98.55,14.12,24,16.23,19.7,13.9
1997-08-23,0.0,99.39,16.25,26,16.29,22.3,11.8
1997-08-24,0.6,99.85,4.12,13,15.83,22.0,9.9
1997-08-25,0.0,99.98,5.5,17,18.26,22.3,13.2
1997-08-26,0.0,99.78,5.83,13,17.49,22.3,12.0
1997-08-27,0.0,99.17,9.29,22,20.75,27.3,15.7
1997-08-28,0.0,99.03,14.26,26,18.46,23.9,14.4
1997-08-29,0.0,99.41,14.25,20,18.1,23.2,14.1
1997-08-30,0.0,99.58,8.5,15,18.39,23.2,12.9
1997-08-31,1.0,99.59,2.25,7,18.18,20.4,15.2
1997-09-01,0.0,100.14,7.17,15,20.2,24.3,15.8
1997-09-02,0.0,99.87,14.91,28,18.37,23.8,12.5
1997-09-03,0.0,100.12,22.0,37,13.29,17.1,8.4
1997-09-04,0.0,100.07,15.79,24,13.85,21.6,5.7
1997-09-05,2.4,99.69,13.62,22,16.63,24.5,8.5
1997-09-06,5.0,99.18,16.21,26,20.2,27.5,15.0
1997-09-07,0.0,99.49,11.21,19,17.64,20.1,12.6
1997-09-08,0.0,99.73,8.92,20,14.56,19.6,8.6
1997-09-09,0.0,99.41,11.33,22,16.21,22.9,7.5
1997-09-10,16.0,98.96,21.62,30,17.3,18.3,16.0
1997-09-11,0.0,99.02,9.04,17,18.84,21.9,16.3
1997-09-12,0.0,99.42,7.67,15,17.28,19.9,14.0
1997-09-13,0.0,99.87,11.0,17,17.59,22.1,12.3
1997-09-14,0.0,99.92,5.46,13,17.07,24.0,10.4
1997-09-15,0.0,99.62,12.0,24,19.89,27.4,12.5
1997-09-16,0.0,99.68,9.38,17,17.92,21.6,14.7
1997-09-17,2.0,98.92,14.58,37,18.58,23.9,13.9
1997-09-18,0.0,99.54,10.04,19,19.16,25.7,11.4
1997-09-19,6.2,99.06,13.38,32,18.95,22.3,16.3
1997-09-20,2.2,99.23,21.08,37,14.19,20.5,7.3
1997-09-21,0.0,100.41,12.0,19,10.3,16.2,4.7
1997-09-22,0.0,100.04,12.21,20,12.72,19.4,6.2
1997-09-23,0.0,99.67,17.38,32,12.89,17.9,5.7
1997-09-24,0.0,99.8,10.83,20,10.24,17.0,2.9
1997-09-25,4.2,98.22,17.21,22,12.93,16.3,10.5
1997-09-26,0.0,99.47,16.25,28,10.33,15.0,3.7
1997-09-27,0.0,99.81,8.67,17,9.79,16.3,1.7
1997-09-28,0.0,98.78,9.29,19,14.1,20.4,6.5
1997-09-29,8.2,97.19,19.12,35,16.23,22.2,11.3
1997-09-30,1.8,97.59,22.5,37,14.07,18.7,6.3
1997-10-01,0.0,99.56,17.0,28,6.35,10.7,1.6
1997-10-02,0.2,99.59,8.21,22,7.6,13.2,1.5
1997-10-03,0.0,99.01,9.08,19,15.32,21.2,11.3
1997-10-04,0.2,99.12,10.92,19,17.0,23.1,11.8
1997-10-05,0.0,99.5,11.62,22,18.86,25.8,12.4
1997-10-06,0.0,99.74,8.5,17,19.83,26.2,12.6
1997-10-07,0.2,100.19,7.71,17,17.35,22.8,12.7
1997-10-08,0.0,100.24,6.38,11,16.47,22.8,11.4
1997-10-09,0.6,99.87,11.29,26,17.9,24.0,12.6
1997-10-10,0.0,100.35,15.38,26,13.28,17.7,5.8
1997-10-11,0.0,100.81,9.67,19,9.32,14.8,3.6
1997-10-12,0.0,100.25,6.29,13,10.82,18.6,2.6
1997-10-13,0.0,99.55,8.88,19,14.61,22.2,6.7
1997-10-14,0.0,99.86,15.33,28,13.2,18.8,7.9
1997-10-15,0.0,100.67,10.12,17,8.94,13.3,4.1
1997-10-16,0.0,100.83,15.17,24,7.87,13.8,3.7
1997-10-17,0.0,100.41,8.17,13,6.68,12.4,1.3
1997-10-18,0.0,100.05,6.21,13,6.38,13.4,-0.9
1997-10-19,0.0,99.5,5.17,13,7.37,15.0,-0.2
1997-10-20,0.0,99.34,18.88,37,8.35,12.7,2.5
1997-10-21,1.0,99.3,13.58,22,5.08,10.5,1.3
1997-10-22,0.2,99.48,17.5,35,1.4,4.1,-1.8
1997-10-23,0.0,99.42,15.75,30,2.74,4.6,0.3
1997-10-24,0.0,99.53,4.46,11,6.04,9.4,3.4
1997-10-25,0.0,99.83,12.04,19,4.84,9.5,-2.3
1997-10-26,20.0,99.63,17.44,28,0.96,4.9,-2.8
1997-10-27,9.4,98.12,24.33,33,2.01,3.7,0.1
1997-10-28,0.0,99.34,17.88,32,3.79,7.8,-0.9
1997-10-29,0.4,99.33,11.25,22,7.62,12.2,3.4
1997-10-30,0.0,99.82,8.79,15,5.99,11.8,0.5
1997-10-31,3.0,99.05,11.0,32,10.56,15.5,3.5
1997-11-01,21.4,98.33,16.29,28,11.0,13.1,7.0
1997-11-02,0.6,97.38,13.58,22,8.98,12.4,3.9
1997-11-03,0.0,98.54,10.88,26,5.61,10.6,2.6
1997-11-04,1.0,99.6,7.38,17,4.3,7.9,0.5
1997-11-05,0.0,100.68,5.75,15,6.3,8.2,4.4
1997-11-06,0.0,100.7,12.0,22,7.36,10.2,3.7
1997-11-07,0.0,100.07,11.08,19,7.02,10.0,2.1
1997-11-08,0.0,99.37,15.04,20,6.61,12.2,2.4
1997-11-09,0.0,98.94,18.12,26,4.47,10.0,0.7
1997-11-10,0.0,99.03,10.54,30,4.1,7.0,-0.4
1997-11-11,0.0,99.53,9.67,22,0.95,4.6,-4.0
1997-11-12,0.2,99.37,12.04,32,-0.31,4.6,-4.6
1997-11-13,0.0,99.69,12.58,30,0.03,4.1,-5.4
1997-11-14,13.2,98.84,24.62,33,-2.97,1.6,-4.1
1997-11-15,2.2,98.99,7.12,15,-2.66,-0.6,-4.1
1997-11-16,0.2,99.42,13.75,22,-3.22,0.2,-9.3
1997-11-17,0.0,99.96,17.67,28,-0.39,0.9,-1.3
1997-11-18,0.0,99.95,12.67,24,-0.07,3.3,-4.1
1997-11-19,0.0,99.33,14.71,24,1.5,2.9,-0.6
1997-11-20,3.4,99.4,13.79,22,1.32,5.7,-2.3
1997-11-21,1.6,99.44,13.17,22,3.25,6.1,-0.3
1997-11-22,3.4,99.49,10.33,19,-1.72,-0.1,-3.4
1997-11-23,0.8,99.26,13.33,28,0.47,3.8,-1.9
1997-11-24,0.0,100.1,19.58,35,-3.65,-1.7,-6.9
1997-11-25,0.0,99.3,15.17,28,1.21,6.7,-6.5
1997-11-26,0.4,98.11,20.5,46,5.8,9.4,1.7
1997-11-27,0.4,99.53,11.04,24,2.89,6.2,-1.9
1997-11-28,1.2,99.11,12.46,19,5.9,7.6,2.8
1997-11-29,0.0,99.63,6.46,13,2.2,6.4,-1.9
1997-11-30,5.0,98.43,12.58,22,2.17,3.8,0.6
1997-12-01,0.0,99.18,24.96,37,-0.48,2.1,-2.1
1997-12-02,0.0,99.98,16.17,28,-1.41,3.6,-4.6
1997-12-03,7.4,99.25,9.17,22,-0.46,3.0,-6.9
1997-12-04,1.8,98.15,9.75,20,2.57,4.1,0.5
1997-12-05,0.0,98.0,16.0,30,1.05,3.7,-2.0
1997-12-06,2.2,97.85,17.21,22,0.12,2.3,-2.0
1997-12-07,0.0,98.91,17.62,24,1.74,5.3,-0.7
1997-12-08,0.0,99.66,7.21,17,0.89,1.9,-0.2
1997-12-09,0.0,99.41,8.46,13,0.65,1.6,-0.1
1997-12-10,1.2,98.88,19.71,30,-1.61,0.4,-3.4
1997-12-11,0.8,99.46,11.83,22,-3.98,-3.2,-5.1
1997-12-12,0.0,99.43,12.96,26,-2.31,-0.3,-6.2
1997-12-13,0.6,98.8,20.25,33,-0.37,1.9,-2.2
1997-12-14,0.0,99.44,16.75,30,-2.44,1.6,-7.8
1997-12-15,0.0,99.17,17.17,26,2.41,7.9,-3.6
1997-12-16,0.0,99.07,14.29,26,4.12,9.0,0.7
1997-12-17,0.0,99.29,10.54,22,1.43,6.1,-2.7
1997-12-18,0.0,99.41,10.17,20,0.46,4.4,-4.0
1997-12-19,0.0,99.32,16.38,32,3.33,6.3,1.3
1997-12-20,0.0,99.76,13.04,22,-0.43,2.2,-6.4
1997-12-21,0.0,100.66,6.83,11,-5.13,-0.5,-9.8
1997-12-22,5.8,99.9,19.25,37,-2.01,1.0,-9.2
1997-12-23,1.2,99.24,8.54,15,0.8,2.7,-1.7
1997-12-24,1.8,99.52,14.42,33,1.57,2.9,0.6
1997-12-25,6.0,98.2,14.17,22,2.08,3.7,0.6
1997-12-26,0.2,98.76,14.54,22,0.8,2.1,-0.2
1997-12-27,0.0,98.85,14.5,22,-0.68,3.4,-7.0
1997-12-28,0.0,99.12,8.58,15,-4.62,-0.3,-10.7
1997-12-29,0.0,98.36,10.62,17,0.0,1.2,-1.1
1997-12-30,1.2,97.34,21.08,30,-3.71,-0.8,-11.7
1997-12-31,0.0,99.57,16.33,28,-13.94,-11.4,-17.0
1998-01-01,0.0,99.64,26.08,44,-3.24,2.6,-13.3
1998-01-02,0.0,99.59,21.58,39,4.48,7.7,0.8
1998-01-03,1.6,99.54,21.75,30,7.95,9.0,4.8
1998-01-04,5.6,100.58,16.0,22,-0.49,4.8,-3.5
1998-01-05,12.2,99.99,2.54,7,1.6,4.5,-1.3
1998-01-06,5.2,99.54,4.54,11,7.03,10.7,3.6
1998-01-07,21.6,99.45,16.92,26,4.73,6.5,3.3
1998-01-08,12.2,98.48,20.04,33,1.46,3.4,0.0
1998-01-09,9.6,98.24,15.17,33,0.74,2.7,-0.2
1998-01-10,0.2,99.22,26.21,43,-0.52,2.6,-6.2
1998-01-11,0.0,99.98,18.21,30,-6.71,-5.2,-8.9
1998-01-12,1.0,99.95,9.58,19,-3.69,2.4,-9.7
1998-01-13,2.8,99.74,27.33,41,-4.35,4.5,-9.4
1998-01-14,0.0,100.9,16.08,33,-9.03,-5.9,-10.9
1998-01-15,6.2,99.67,20.67,37,-8.6,-4.3,-10.2
1998-01-16,0.0,99.36,14.25,19,-7.8,-5.6,-10.1
1998-01-17,1.0,99.23,10.5,15,-5.52,-4.3,-6.5
1998-01-18,2.0,99.37,2.67,6,-3.4,-1.1,-5.7
1998-01-19,0.4,99.43,4.75,9,-2.12,0.4,-4.7
1998-01-20,0.0,99.84,9.75,19,-4.22,-0.2,-8.9
1998-01-21,0.0,100.53,9.83,15,-3.85,-2.5,-5.4
1998-01-22,0.0,100.68,21.17,28,-7.79,-5.0,-10.1
1998-01-23,10.2,99.37,21.5,32,-1.2,2.6,-8.3
1998-01-24,0.0,99.26,11.17,17,-0.98,0.3,-2.4
1998-01-25,0.0,99.75,19.17,32,-2.85,-0.1,-7.8
1998-01-26,0.2,100.74,14.46,24,-7.4,-4.4,-9.8
1998-01-27,0.0,100.18,9.83,17,-3.55,0.5,-8.8
1998-01-28,0.0,99.42,4.79,9,-0.72,1.6,-6.2
1998-01-29,4.8,98.61,10.83,20,0.76,1.8,0.0
1998-01-30,0.4,98.98,20.5,30,-0.43,0.9,-2.2
1998-01-31,0.0,99.77,10.08,19,-2.15,1.3,-6.6
1998-02-01,0.0,99.78,9.71,20,0.07,4.4,-3.9
1998-02-02,0.0,99.61,13.25,35,2.33,6.0,-1.2
1998-02-03,0.0,100.32,16.5,22,-2.57,1.3,-7.3
1998-02-04,0.0,99.97,17.21,22,-5.23,-2.4,-8.5
1998-02-05,0.0,99.48,19.52,26,-4.96,-1.5,-7.9
1998-02-06,0.0,99.69,13.54,22,-3.61,0.6,-7.8
1998-02-07,0.0,99.87,7.17,13,-3.68,1.7,-8.3
1998-02-08,0.0,99.79,4.54,11,-3.25,2.6,-8.8
1998-02-09,0.0,99.94,6.12,11,-2.22,6.2,-7.9
1998-02-10,0.0,100.0,4.17,11,0.33,5.8,-4.1
1998-02-11,2.2,99.0,3.83,15,1.93,5.9,-2.0
1998-02-12,1.2,98.14,24.04,43,1.95,4.4,-2.0
1998-02-13,0.2,99.75,15.58,22,-4.29,-1.2,-8.9
1998-02-14,0.0,100.58,11.42,19,-9.1,-5.0,-12.4
1998-02-15,0.0,100.94,10.04,19,-6.14,-1.6,-12.3
1998-02-16,0.0,100.56,13.25,22,-0.58,3.7,-6.8
1998-02-17,27.2,99.47,34.46,46,1.71,2.5,0.8
1998-02-18,8.8,98.18,24.21,39,2.05,3.1,1.1
