YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_NKT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT
1996,6,4,3.42,7.98,0.3,0.35,366.4,1.73,-999
1996,6,5,4.09,7.95,0.36,0.42,361.3,2.06,-999
1996,6,6,4.02,8.14,0.35,0.41,352.4,1.99,-999
1996,6,7,1.26,8.23,0.11,0.12,374,0.7,-999
1996,6,8,1.74,8.24,0.15,0.18,366.9,0.94,-999
1996,6,9,2.65,8.25,0.23,0.27,364.8,1.39,-999
1996,6,10,5.8,7.73,0.5,0.59,379.4,2.83,-999
1996,6,11,7.1,7.99,0.62,0.73,387.5,3.42,-999
1996,6,12,5.57,8.03,0.48,0.57,378.1,2.76,-999
1996,6,13,5.85,7.73,0.51,0.59,386.4,2.88,-999
1996,6,14,7.31,7.68,0.63,0.74,363.1,3.56,-999
1996,6,15,7.52,7.43,0.65,0.77,342.2,3.61,-999
1996,6,16,5.9,7.14,0.51,0.6,376.9,2.93,-999
1996,6,17,3.2,8.28,0.27,0.33,374.9,1.67,-999
1996,6,18,1.15,8.15,0.1,0.12,369.3,0.65,-999
1996,6,19,2.91,8.12,0.25,0.3,398.9,1.54,-999
1996,6,20,3.53,7.85,0.3,0.36,392.7,1.86,-999
1996,6,21,7.21,7.96,0.62,0.73,364.3,3.49,-999
1996,6,22,5.41,7.5,0.47,0.55,378.4,2.7,-999
1996,6,23,7.86,8.13,0.68,0.8,347.9,3.78,-999
1996,6,24,2.67,8.16,0.23,0.27,383,1.4,-999
1996,6,25,7.79,8.19,0.67,0.8,346.4,3.7,-999
1996,6,26,7.87,8.03,0.68,0.8,349.9,3.78,-999
1996,6,27,7,7.94,0.6,0.72,365.9,3.38,-999
1996,6,28,7.56,7.75,0.66,0.77,366,3.66,-999
1996,6,29,1.89,8.08,0.16,0.2,385.9,1.01,-999
1996,6,30,7.88,7.99,0.68,0.8,386.3,3.8,-999
1996,7,1,8.15,8.19,0.7,0.84,355.7,3.91,-999
1996,7,2,4.23,8.03,0.37,0.44,361.7,2.14,-999
1996,7,3,4.24,8.05,0.37,0.44,374.3,2.18,-999
1996,7,4,7.93,8.04,0.69,0.82,369.4,3.84,-999
1996,7,5,7.52,7.95,0.66,0.77,357.7,3.63,-999
1996,7,6,6.53,7.33,0.57,0.67,379.8,3.22,-999
1996,7,7,4.57,7.34,0.4,0.48,395.7,2.34,-999
1996,7,8,7.2,7.64,0.63,0.75,364.3,3.51,-999
1996,7,9,4.64,7.79,0.41,0.48,372,2.35,-999
1996,7,10,6.22,7.8,0.55,0.65,356.1,3.03,-999
1996,7,11,7.77,7.99,0.69,0.81,346.7,3.67,-999
1996,7,12,5.94,7.26,0.52,0.62,379.1,2.95,-999
1996,7,13,5.21,6.84,0.46,0.55,398.5,2.64,-999
1996,7,14,6.98,7.5,0.62,0.73,381.4,3.38,-999
1996,7,15,2.84,7.6,0.25,0.3,382.2,1.47,-999
1996,7,16,7.14,7.65,0.64,0.76,367.7,3.47,-999
1996,7,17,8.07,8.13,0.72,0.86,357.8,3.79,-999
1996,7,18,4.89,7.92,0.44,0.52,390.9,2.46,-999
1996,7,19,4.69,7.5,0.42,0.5,394.1,2.38,-999
1996,7,20,7.56,7.57,0.68,0.81,336.7,3.56,-999
1996,7,21,7.01,7.55,0.63,0.76,352.4,3.37,-999
1996,7,22,7.79,7.79,0.7,0.84,353.1,3.76,-999
1996,7,23,6.07,6.98,0.55,0.66,377.2,3,-999
1996,7,24,5.28,7.37,0.48,0.58,387.5,2.65,-999
1996,7,25,5.88,7.4,0.54,0.64,380.9,2.9,-999
1996,7,26,5.04,7.16,0.46,0.55,372.4,2.52,-999
1996,7,27,7.55,7.61,0.7,0.84,338.2,3.57,-999
1996,7,28,7.53,7.54,0.7,0.84,339.9,3.59,-999
1996,7,29,6.93,7.26,0.64,0.77,381.3,3.36,-999
1996,7,30,5.26,7.58,0.49,0.59,383.3,2.56,-999
1996,7,31,6.63,7.2,0.62,0.75,380.3,3.21,-999
1996,8,1,5.79,7.14,0.55,0.66,384.1,2.85,-999
1996,8,2,6.2,6.97,0.59,0.7,368.1,3.03,-999
1996,8,3,6.52,6.8,0.62,0.74,367.7,3.21,-999
1996,8,4,7.02,7,0.66,0.8,350.7,3.38,-999
1996,8,5,6.86,6.72,0.66,0.79,373.3,3.32,-999
1996,8,6,6.48,6.75,0.62,0.75,382.5,3.17,-999
1996,8,7,5.63,6.3,0.55,0.66,402.1,2.85,-999
1996,8,8,3.84,7.08,0.38,0.45,400,1.96,-999
1996,8,9,6.36,6.97,0.62,0.75,353.5,3.07,-999
1996,8,10,6.32,6.86,0.62,0.75,351,3.06,-999
1996,8,11,5.39,7.04,0.53,0.65,366.2,2.62,-999
1996,8,12,4.77,6.96,0.47,0.58,382.6,2.37,-999
1996,8,13,4.97,6.95,0.49,0.6,378.9,2.41,-999
1996,8,14,6.81,6.81,0.68,0.83,352.1,3.3,-999
1996,8,15,4.71,6.27,0.48,0.58,390.7,2.36,-999
1996,8,16,2.86,6.81,0.29,0.35,396.7,1.5,-999
1996,8,17,6.19,6.64,0.62,0.77,369.9,3,-999
1996,8,18,6.62,6.73,0.67,0.83,349.5,3.17,-999
1996,8,19,5.89,6.75,0.6,0.74,371.6,2.84,-999
1996,8,20,3.28,6.67,0.34,0.42,403.7,1.68,-999
1996,8,21,6.46,6.55,0.67,0.83,358,3.12,-999
1996,8,22,6.2,6.42,0.65,0.8,374.7,3,-999
1996,8,23,3.69,6.64,0.39,0.48,400.7,1.86,-999
1996,8,24,6.6,6.61,0.7,0.87,351.4,3.18,-999
1996,8,25,6.5,6.5,0.7,0.86,356.6,3.13,-999
1996,8,26,4.87,5.82,0.52,0.65,379.4,2.4,-999
1996,8,27,3.42,6.4,0.37,0.46,387.1,1.76,-999
1996,8,28,5.82,6.12,0.63,0.79,361.4,2.83,-999
1996,8,29,5.67,6.2,0.62,0.77,362.9,2.75,-999
1996,8,30,6.19,6.2,0.68,0.86,351.4,3.02,-999
1996,8,31,6.17,6.17,0.69,0.86,345.4,2.97,-999
1996,9,1,5.88,5.9,0.66,0.83,345.1,2.84,-999
1996,9,2,5.77,6,0.65,0.82,351.2,2.79,-999
1996,9,3,5.81,5.95,0.66,0.84,360.1,2.81,-999
1996,9,4,5.2,5.8,0.59,0.76,377.3,2.55,-999
1996,9,5,4.88,5.68,0.56,0.71,383.6,2.4,-999
1996,9,6,3.87,5.88,0.45,0.57,386.8,1.95,-999
1996,9,7,0.27,5.94,0.03,0.04,390.8,0.17,-999
1996,9,8,1.26,5.89,0.15,0.19,393.6,0.7,-999
1996,9,9,1.51,5.84,0.18,0.23,377.6,0.8,-999
1996,9,10,4.58,5.45,0.55,0.7,370.7,2.25,-999
1996,9,11,5.11,5.36,0.62,0.8,359,2.49,-999
1996,9,12,2.58,5.58,0.31,0.41,367.5,1.32,-999
1996,9,13,1.09,5.64,0.13,0.17,352.6,0.6,-999
1996,9,14,2.3,5.58,0.29,0.37,377.1,1.2,-999
1996,9,15,3.09,5.35,0.38,0.5,384.5,1.57,-999
1996,9,16,2.95,5.54,0.38,0.48,371.7,1.5,-999
1996,9,17,1.6,5.49,0.2,0.27,375.2,0.84,-999
1996,9,18,5.19,5.46,0.66,0.88,338.4,2.47,-999
1996,9,19,5.56,5.56,0.72,0.95,312.8,2.61,-999
1996,9,20,5.42,5.47,0.71,0.94,334.6,2.55,-999
1996,9,21,4.49,5.19,0.59,0.78,348.7,2.14,-999
1996,9,22,0.96,5.31,0.12,0.17,357.7,0.53,-999
1996,9,23,5.29,5.35,0.71,0.95,316.4,2.48,-999
1996,9,24,0.81,5.1,0.11,0.15,347.4,0.44,-999
1996,9,25,3.37,4.73,0.46,0.62,349.8,1.65,-999
1996,9,26,4.21,5.04,0.59,0.78,332.8,2.01,-999
1996,9,27,0.81,5.04,0.12,0.16,354.4,0.45,-999
1996,9,28,1.27,5.06,0.18,0.24,335.3,0.67,-999
1996,9,29,3.02,4.73,0.43,0.59,346.8,1.49,-999
1996,9,30,3.48,4.75,0.5,0.68,342.1,1.69,-999
1996,10,1,4.7,4.77,0.69,0.94,333.6,2.21,-999
1996,10,2,2.58,4.65,0.38,0.52,363.2,1.29,-999
1996,10,3,3.56,4.67,0.53,0.73,330.5,1.73,-999
1996,10,4,3.81,4.62,0.58,0.79,321.2,1.81,-999
1996,10,5,4.42,4.67,0.67,0.93,314.9,2.08,-999
1996,10,6,4.48,4.51,0.69,0.95,302.4,2.11,-999
1996,10,7,2.82,4.45,0.44,0.61,348.7,1.39,-999
1996,10,8,1.38,4.4,0.22,0.3,341.5,0.72,-999
1996,10,9,1.1,4.35,0.17,0.24,339.8,0.59,-999
1996,10,10,1.85,4.29,0.3,0.42,331.7,0.94,-999
1996,10,11,2.1,4.2,0.34,0.48,328.7,1.05,-999
1996,10,12,1.66,3.91,0.27,0.38,350.8,0.85,-999
1996,10,13,3.82,4.01,0.63,0.91,331.1,1.81,-999
1996,10,14,3.95,4.03,0.66,0.95,296.5,1.86,-999
1996,10,15,3.56,3.8,0.61,0.87,317.7,1.73,-999
1996,10,16,2.53,3.61,0.44,0.62,338.1,1.24,-999
1996,10,17,2.25,3.48,0.39,0.56,329.6,1.12,-999
1996,10,18,0.74,3.92,0.13,0.19,334.7,0.39,-999
1996,10,19,0.83,3.87,0.15,0.21,318.7,0.44,-999
1996,10,20,0.9,3.82,0.16,0.23,342.9,0.48,-999
1996,10,21,0.86,3.76,0.16,0.23,333,0.46,-999
1996,10,22,2.68,3.56,0.5,0.73,303.5,1.29,-999
1996,10,23,0.56,3.67,0.1,0.16,335.5,0.3,-999
1996,10,24,0.85,3.62,0.16,0.24,323.9,0.46,-999
1996,10,25,3.48,3.57,0.67,1,283.5,1.62,-999
1996,10,26,3.03,3.4,0.59,0.88,300.5,1.44,-999
1996,10,27,1.18,3.34,0.23,0.35,337.9,0.61,-999
1996,10,28,2.32,3.16,0.46,0.7,329.4,1.12,-999
1996,10,29,3.07,3.4,0.62,0.94,300.2,1.44,-999
1996,10,30,0.58,3.36,0.12,0.18,328.6,0.31,-999
1996,10,31,1.94,3.34,0.41,0.62,305.2,0.95,-999
1996,11,1,1.91,3.48,0.4,0.62,287,0.91,-999
1996,11,2,2.52,3.37,0.54,0.83,281.6,1.16,-999
1996,11,3,2.02,3.33,0.44,0.67,289,0.96,-999
1996,11,4,2.96,3.31,0.65,1,275,1.36,-999
1996,11,5,1.69,3.22,0.38,0.58,286.5,0.83,-999
1996,11,6,1.48,3.13,0.33,0.52,305.3,0.74,-999
1996,11,7,1.29,3.1,0.29,0.46,335.7,0.65,-999
1996,11,8,0.96,3.06,0.22,0.34,293.8,0.5,-999
1996,11,9,2.29,3.05,0.53,0.84,284.4,1.07,-999
1996,11,10,2.67,2.98,0.62,1,271.8,1.21,-999
1996,11,11,2.27,3.05,0.54,0.86,253.4,1.02,-999
1996,11,12,2.46,2.94,0.59,0.95,252.3,1.11,-999
1996,11,13,2.53,2.87,0.62,0.99,255.6,1.14,-999
1996,11,14,2.58,2.91,0.64,1.03,244.7,1.14,-999
1996,11,15,2.55,2.84,0.63,1.03,244.7,1.15,-999
1996,11,16,2.73,2.77,0.69,1.12,252.3,1.24,-999
1996,11,17,2.05,2.72,0.52,0.85,275.7,0.95,-999
1996,11,18,1.63,2.66,0.42,0.69,281.4,0.77,-999
1996,11,19,1.5,2.67,0.39,0.64,288.2,0.71,-999
1996,11,20,2.44,2.52,0.64,1.06,249.6,1.08,-999
1996,11,21,1.97,2.65,0.52,0.87,267.8,0.9,-999
1996,11,22,2.26,2.66,0.61,1.02,247.2,1.02,-999
1996,11,23,0.88,2.55,0.24,0.4,287.2,0.43,-999
1996,11,24,0.81,2.52,0.23,0.38,256.3,0.4,-999
1996,11,25,1.68,2.44,0.47,0.78,262.8,0.78,-999
1996,11,26,1.18,2.43,0.33,0.55,269.3,0.56,-999
1996,11,27,1.97,2.34,0.55,0.94,244.5,0.87,-999
1996,11,28,1.5,2.4,0.43,0.73,275.2,0.7,-999
1996,11,29,1.62,2.39,0.47,0.79,279.2,0.75,-999
1996,11,30,1.11,2.38,0.32,0.55,277.9,0.52,-999
1996,12,1,1.02,2.32,0.3,0.52,294,0.48,-999
1996,12,2,1.71,2.4,0.5,0.86,269.1,0.79,-999
1996,12,3,1.9,2.38,0.56,0.97,268.5,0.88,-999
1996,12,4,1.41,2.3,0.42,0.73,270.6,0.66,-999
1996,12,5,1.18,2.22,0.35,0.61,277.7,0.56,-999
1996,12,6,1.17,2.21,0.35,0.61,277.3,0.55,-999
1996,12,7,1.43,2.13,0.44,0.76,261.9,0.65,-999
1996,12,8,1.45,2.23,0.45,0.77,262.9,0.68,-999
1996,12,9,1.93,2.28,0.59,1.04,256.1,0.86,-999
1996,12,10,1.59,2.12,0.49,0.86,273.9,0.72,-999
1996,12,11,1.17,2.17,0.37,0.64,278.7,0.55,-999
1996,12,12,0.63,2.17,0.2,0.34,277.5,0.31,-999
1996,12,13,0.93,2.15,0.29,0.51,277.7,0.44,-999
1996,12,14,1.87,2.19,0.59,1.03,249.9,0.84,-999
1996,12,15,1.52,2.18,0.48,0.84,262.9,0.7,-999
1996,12,16,0.67,2.13,0.21,0.37,285.4,0.34,-999
1996,12,17,0.6,2.14,0.19,0.34,269.9,0.3,-999
1996,12,18,1.5,2.13,0.48,0.84,263.9,0.69,-999
1996,12,19,2.1,2.2,0.67,1.18,227.3,0.92,-999
1996,12,20,1.56,2.13,0.49,0.87,232.4,0.69,-999
1996,12,21,1.41,2.15,0.45,0.79,255.8,0.66,-999
1996,12,22,0.85,2.16,0.27,0.48,275.1,0.42,-999
1996,12,23,0.36,2.22,0.12,0.2,291.3,0.18,-999
1996,12,24,1.19,2.22,0.38,0.66,288.4,0.54,-999
1996,12,25,1.45,2.11,0.46,0.8,261.7,0.65,-999
1996,12,26,0.72,2.11,0.23,0.4,263.5,0.32,-999
1996,12,27,0.89,2.13,0.28,0.49,259.9,0.39,-999
1996,12,28,0.83,2.2,0.26,0.45,274,0.36,-999
1996,12,29,0.39,2.21,0.12,0.21,289,0.18,-999
1996,12,30,0.79,2.21,0.25,0.43,252.6,0.36,-999
1996,12,31,1.03,2.22,0.32,0.56,250.8,0.47,-999
1997,1,1,1.66,2.28,0.52,0.9,241.4,0.73,-999
1997,1,2,1.97,2.34,0.6,1.05,261.1,0.86,-999
1997,1,3,1.41,2.33,0.43,0.75,283.3,0.63,-999
1997,1,4,1.36,2.35,0.41,0.72,264.5,0.6,-999
1997,1,5,1.6,2.33,0.48,0.84,275.8,0.72,-999
1997,1,6,1.39,2.33,0.41,0.72,260,0.63,-999
1997,1,7,1.54,2.28,0.46,0.79,245.9,0.69,-999
1997,1,8,2.41,2.44,0.71,1.23,220.1,1.02,-999
1997,1,9,0.21,2.4,0.06,0.1,259.6,0.12,-999
1997,1,10,0.96,2.4,0.28,0.48,270.4,0.46,-999
1997,1,11,1.53,2.49,0.45,0.76,257.2,0.69,-999
1997,1,12,2.01,2.55,0.58,0.98,242.1,0.89,-999
1997,1,13,1.71,2.52,0.48,0.82,247.9,0.78,-999
1997,1,14,1.91,2.58,0.54,0.91,236.1,0.87,-999
1997,1,15,1.83,2.61,0.51,0.86,247,0.84,-999
1997,1,16,1.69,2.65,0.47,0.78,236.8,0.78,-999
1997,1,17,2.1,2.64,0.57,0.96,231,0.94,-999
1997,1,18,2.13,2.73,0.58,0.96,211.7,0.95,-999
1997,1,19,2.34,2.7,0.62,1.05,224.1,1.03,-999
1997,1,20,1.99,2.74,0.52,0.88,226,0.9,-999
1997,1,21,2.09,2.84,0.55,0.91,246.3,0.94,-999
1997,1,22,0.77,2.8,0.2,0.33,278.6,0.39,-999
1997,1,23,2.72,2.87,0.7,1.14,218.9,1.18,-999
1997,1,24,1.59,2.87,0.41,0.66,240.1,0.75,-999
1997,1,25,1.65,2.89,0.41,0.67,253.7,0.76,-999
1997,1,26,2.67,3.06,0.66,1.07,222,1.17,-999
1997,1,27,1.28,3.02,0.31,0.5,247.6,0.63,-999
1997,1,28,2.92,3.06,0.7,1.13,225.9,1.29,-999
1997,1,29,2.36,3.1,0.56,0.9,223,1.06,-999
1997,1,30,1.42,3.19,0.34,0.53,245.4,0.69,-999
1997,1,31,0.49,3.11,0.12,0.18,265.8,0.26,-999
1997,2,1,3.14,3.28,0.72,1.14,236,1.39,-999
1997,2,2,2.64,3.3,0.6,0.95,244.3,1.19,-999
1997,2,3,3.42,3.42,0.77,1.2,234.2,1.49,-999
1997,2,4,1.52,3.39,0.34,0.52,260.7,0.75,-999
1997,2,5,2.11,3.31,0.46,0.72,258.8,0.95,-999
1997,2,6,2.1,3.42,0.45,0.7,249.6,0.96,-999
1997,2,7,2.46,3.46,0.52,0.8,247.5,1.12,-999
1997,2,8,3.26,3.63,0.69,1.05,218.2,1.45,-999
1997,2,9,3.7,3.71,0.77,1.17,219,1.62,-999
1997,2,10,2.9,3.57,0.59,0.91,235.6,1.31,-999
1997,2,11,3.57,3.73,0.72,1.09,238.2,1.59,-999
1997,2,12,2.41,3.67,0.48,0.73,230.8,1.09,-999
1997,2,13,3.53,3.83,0.7,1.05,223.5,1.58,-999
1997,2,14,2.03,3.94,0.39,0.59,254.9,0.97,-999
1997,2,15,3.54,4.02,0.68,1.02,230.3,1.6,-999
1997,2,16,1.41,3.95,0.27,0.4,248,0.71,-999
1997,2,17,2.11,4.03,0.4,0.59,253.9,1.01,-999
1997,2,18,3.04,4.15,0.56,0.83,266.2,1.4,-999
1997,2,19,1.98,4.09,0.36,0.53,269.3,0.95,-999
1997,2,20,3.61,4.28,0.65,0.95,231.7,1.6,-999
1997,2,21,1.62,4.26,0.29,0.42,292.9,0.81,-999
1997,2,22,4.02,4.37,0.7,1.02,221.6,1.76,-999
1997,2,23,3.16,4.47,0.55,0.79,248.6,1.43,-999
1997,2,24,3.55,4.3,0.61,0.88,241.4,1.59,-999
1997,2,25,3.89,4.28,0.66,0.95,247.1,1.73,-999
1997,2,26,3.5,4.49,0.59,0.84,261.1,1.6,-999
1997,2,27,1.75,4.68,0.29,0.41,264.1,0.86,-999
1997,2,28,3.79,4.54,0.62,0.88,250.3,1.71,-999
1997,3,1,1.96,4.66,0.32,0.45,298.2,0.98,-999
1997,3,2,2.63,4.77,0.42,0.59,284.9,1.27,-999
1997,3,3,4.48,4.82,0.71,0.99,242.1,2.04,-999
1997,3,4,2.41,4.88,0.38,0.52,274,1.18,-999
1997,3,5,2.59,4.95,0.4,0.55,277.1,1.28,-999
1997,3,6,3.99,4.96,0.61,0.84,261.1,1.84,-999
1997,3,7,4.78,5.1,0.72,1,244.8,2.2,-999
1997,3,8,3.8,5.06,0.57,0.78,261.4,1.75,-999
1997,3,9,3.39,5.17,0.5,0.69,255.4,1.64,-999
1997,3,10,4.09,5.4,0.6,0.82,258.3,1.89,-999
1997,3,11,4.94,5.44,0.71,0.98,242.6,2.21,-999
1997,3,12,5.22,5.37,0.74,1.02,231.1,2.34,-999
1997,3,13,3.81,5.3,0.54,0.73,245.8,1.77,-999
1997,3,14,1.69,5.38,0.23,0.32,270.4,0.84,-999
1997,3,15,3.33,5.38,0.46,0.62,252,1.58,-999
1997,3,16,3.44,5.42,0.47,0.63,254.5,1.62,-999
1997,3,17,4.28,5.71,0.58,0.78,263.3,1.99,-999
1997,3,18,4.99,5.62,0.67,0.9,251,2.27,-999
1997,3,19,5.06,5.8,0.67,0.9,244,2.31,-999
1997,3,20,2.99,5.73,0.39,0.52,280.4,1.44,-999
1997,3,21,2.15,5.82,0.28,0.37,275.6,1.09,-999
1997,3,22,4.33,5.99,0.56,0.73,239.1,2.01,-999
1997,3,23,4.73,6.01,0.6,0.8,235.4,2.16,-999
1997,3,24,5.51,6.2,0.7,0.91,250.6,2.46,-999
1997,3,25,1.39,6.07,0.17,0.23,277.4,0.7,-999
1997,3,26,1.92,6.11,0.24,0.31,291.5,0.96,-999
1997,3,27,5.48,6.35,0.67,0.88,266.8,2.47,-999
1997,3,28,4.83,6.33,0.59,0.77,296.5,2.19,-999
1997,3,29,2.59,6.25,0.31,0.41,312.9,1.26,-999
1997,3,30,1.98,6.28,0.23,0.3,280.5,0.97,-999
1997,3,31,4.36,6.37,0.52,0.67,270.2,2.03,-999
1997,4,1,6.53,6.54,0.77,0.99,230,2.91,-999
1997,4,2,6.6,6.63,0.77,0.99,253.2,2.95,-999
1997,4,3,2.91,6.47,0.34,0.43,312.5,1.39,-999
1997,4,4,6.31,6.66,0.73,0.93,272.9,2.83,-999
1997,4,5,1.92,6.61,0.22,0.28,315.6,0.96,-999
1997,4,6,6.33,6.67,0.72,0.91,301.1,2.85,-999
1997,4,7,2.41,6.67,0.27,0.34,304.4,1.18,-999
1997,4,8,3.83,6.72,0.43,0.54,291.7,1.82,-999
1997,4,9,6.79,6.95,0.75,0.95,252.6,3.06,-999
1997,4,10,6.94,6.95,0.77,0.96,249.4,3.11,-999
1997,4,11,4.8,6.87,0.52,0.66,290.5,2.24,-999
1997,4,12,0.98,6.93,0.11,0.13,299.1,0.51,-999
1997,4,13,2.51,6.93,0.27,0.34,287.5,1.24,-999
1997,4,14,7.17,7.18,0.77,0.96,252,3.23,-999
1997,4,15,6.43,7.06,0.69,0.85,268.2,2.91,-999
1997,4,16,3.65,6.95,0.38,0.48,297.2,1.7,-999
1997,4,17,3.19,6.85,0.34,0.41,297.3,1.54,-999
1997,4,18,7.32,7.34,0.77,0.95,243.9,3.28,-999
1997,4,19,3.97,7.06,0.41,0.51,281.6,1.88,-999
1997,4,20,2.4,7.13,0.25,0.3,299.9,1.2,-999
1997,4,21,6.33,7.41,0.65,0.8,284.9,2.87,-999
1997,4,22,3.24,7.48,0.33,0.41,302.2,1.56,-999
1997,4,23,6.43,7.52,0.65,0.8,294.7,2.94,-999
1997,4,24,4.8,7.5,0.48,0.59,309.1,2.24,-999
1997,4,25,6.07,7.64,0.61,0.75,291.5,2.78,-999
1997,4,26,7.77,7.78,0.77,0.95,267.9,3.49,-999
1997,4,27,3.93,7.59,0.39,0.48,300.8,1.86,-999
1997,4,28,3.68,7.63,0.36,0.45,311.5,1.78,-999
1997,4,29,6.67,7.66,0.66,0.8,284.6,3.05,-999
1997,4,30,6.31,7.57,0.62,0.75,328.7,2.89,-999
1997,5,1,2.22,7.47,0.22,0.27,341,1.15,-999
1997,5,2,5.75,7.53,0.55,0.67,306.8,2.72,-999
1997,5,3,1.56,7.29,0.15,0.18,316.5,0.83,-999
1997,5,4,6.54,7.35,0.62,0.76,288.2,3.08,-999
1997,5,5,5.44,7.54,0.52,0.62,289.5,2.54,-999
1997,5,6,6.24,7.61,0.59,0.72,295.4,2.91,-999
1997,5,7,6.74,7.4,0.63,0.77,274.8,3.12,-999
1997,5,8,3.23,7.9,0.3,0.37,303.4,1.58,-999
1997,5,9,2.82,7.91,0.27,0.32,328.7,1.43,-999
1997,5,10,3.77,7.76,0.35,0.42,311.2,1.85,-999
1997,5,11,6.23,7.89,0.58,0.7,296.6,2.89,-999
1997,5,12,3.7,7.73,0.34,0.41,333.8,1.84,-999
1997,5,13,7.14,7.55,0.66,0.79,286.6,3.3,-999
1997,5,14,4.62,7.92,0.42,0.51,322.1,2.24,-999
1997,5,15,3.74,7.64,0.34,0.41,327,1.86,-999
1997,5,16,6.09,8.07,0.55,0.66,321.5,2.88,-999
1997,5,17,4.44,8.11,0.41,0.48,318.5,2.16,-999
1997,5,18,5.22,8.01,0.48,0.56,297.3,2.49,-999
1997,5,19,2.68,8.16,0.24,0.29,328,1.37,-999
1997,5,20,6.2,7.79,0.55,0.66,304.7,2.94,-999
1997,5,21,5.44,7.98,0.49,0.59,302.5,2.6,-999
1997,5,22,7.49,7.96,0.67,0.8,280.1,3.46,-999
1997,5,23,7.64,8.13,0.68,0.81,296.5,3.53,-999
1997,5,24,6.19,7.68,0.55,0.66,323.9,2.93,-999
1997,5,25,3.02,8.24,0.27,0.32,316.6,1.51,-999
1997,5,26,7.84,8.14,0.7,0.83,285,3.64,-999
1997,5,27,8.37,8.39,0.74,0.88,273.1,3.81,-999
1997,5,28,7.55,7.96,0.66,0.79,301.1,3.54,-999
