date,max_temperature,min_temperature,max_relative_humidity,min_relative_humidity,max_wind_speed,min_wind_speed,precipitation,rain,snow,snow_on_ground
1990-10-21,13.29,3.01,93.43,58.07,25.0,3.38,2.03,1.95,0.07,0.1
1990-10-22,12.94,2.78,93.37,58.33,24.98,3.48,2.09,2.01,0.07,0.1
1990-10-23,12.59,2.49,93.28,58.45,24.84,3.54,2.07,2.0,0.07,0.1
1990-10-24,12.42,2.34,93.34,58.58,24.75,3.44,2.17,2.1,0.07,0.1
1990-10-25,12.29,2.32,93.44,58.7,24.81,3.49,2.16,2.09,0.07,0.1
1990-10-26,12.08,2.31,93.48,59.3,24.77,3.51,2.29,2.2,0.09,0.1
1990-10-27,12.03,2.27,93.42,59.44,25.09,3.59,2.22,2.12,0.09,0.1
1990-10-28,11.84,2.16,93.4,59.82,25.14,3.65,2.26,2.16,0.1,0.1
1990-10-29,11.6,2.01,93.43,59.92,25.27,3.69,2.06,1.98,0.08,0.1
1990-10-30,11.33,1.83,93.36,60.3,25.54,3.78,1.84,1.79,0.06,0.0
1990-10-31,11.01,1.7,93.41,60.84,25.57,3.86,1.94,1.88,0.06,0.0
1990-11-01,10.87,1.62,93.4,61.19,25.9,3.84,2.02,1.97,0.06,0.0
1990-11-02,10.59,1.49,93.52,61.89,25.88,3.72,2.15,2.1,0.05,0.0
1990-11-03,10.3,1.34,93.55,62.48,26.1,3.79,2.47,2.43,0.05,0.0
1990-11-04,9.97,1.14,93.59,63.1,26.36,3.94,2.44,2.39,0.06,0.0
1990-11-05,9.62,0.95,93.4,63.5,26.47,3.97,2.43,2.38,0.06,0.0
1990-11-06,9.43,0.83,93.34,63.88,26.64,4.0,2.4,2.34,0.06,0.0
1990-11-07,9.18,0.66,93.37,64.04,26.98,4.14,2.47,2.37,0.1,0.0
1990-11-08,8.79,0.46,93.26,64.53,27.08,4.22,2.58,2.48,0.11,0.1
1990-11-09,8.48,0.21,93.16,64.95,27.26,4.37,2.64,2.52,0.13,0.1
1990-11-10,8.22,0.03,93.09,64.88,27.65,4.68,2.51,2.4,0.12,0.1
1990-11-11,7.88,-0.14,93.04,65.28,27.65,4.71,2.49,2.37,0.13,0.1
1990-11-12,7.62,-0.34,93.06,65.55,27.56,4.68,2.38,2.25,0.14,0.1
1990-11-13,7.4,-0.53,93.11,66.2,27.74,4.76,2.56,2.37,0.2,0.2
1990-11-14,7.11,-0.77,93.13,66.32,27.94,4.8,2.58,2.38,0.21,0.2
1990-11-15,6.87,-1.0,93.04,66.32,27.92,4.75,2.43,2.21,0.23,0.3
1990-11-16,6.63,-1.12,92.99,66.43,27.78,4.72,2.46,2.23,0.23,0.3
1990-11-17,6.46,-1.25,92.78,66.12,27.92,4.89,2.3,2.07,0.23,0.3
1990-11-18,6.27,-1.48,92.68,65.94,27.73,4.86,2.09,1.84,0.25,0.4
1990-11-19,6.19,-1.56,92.81,65.93,27.83,4.85,2.14,1.89,0.25,0.4
1990-11-20,6.1,-1.59,93.04,66.2,28.04,4.87,2.22,1.93,0.29,0.4
1990-11-21,5.95,-1.68,93.24,66.76,28.19,5.0,2.42,2.11,0.32,0.4
1990-11-22,5.74,-1.79,93.18,67.3,28.4,5.06,2.38,2.09,0.31,0.5
1990-11-23,5.53,-1.96,93.18,67.28,28.61,5.2,2.15,1.84,0.34,0.5
1990-11-24,5.24,-2.24,93.13,67.24,28.64,5.2,1.99,1.68,0.36,0.5
1990-11-25,4.92,-2.63,93.1,67.45,28.62,5.08,2.05,1.67,0.42,0.5
1990-11-26,4.59,-2.98,93.13,67.51,28.82,5.05,2.09,1.67,0.47,0.7
1990-11-27,4.31,-3.27,93.06,67.67,28.98,5.05,2.16,1.7,0.52,0.8
1990-11-28,4.13,-3.46,93.04,67.76,28.78,4.92,2.01,1.56,0.51,0.9
1990-11-29,4.05,-3.6,93.08,67.95,28.8,4.99,2.24,1.75,0.54,1.0
1990-11-30,3.81,-3.81,93.03,68.23,28.91,5.08,2.29,1.8,0.54,1.1
1990-12-01,3.53,-4.11,93.04,68.62,28.92,5.12,2.23,1.68,0.61,1.2
1990-12-02,3.21,-4.41,93.08,68.99,28.89,5.05,2.3,1.68,0.69,1.3
1990-12-03,2.93,-4.65,93.02,69.26,29.28,5.1,2.31,1.68,0.71,1.4
1990-12-04,2.52,-5.05,92.67,69.27,29.16,5.18,2.26,1.58,0.76,1.6
1990-12-05,2.22,-5.44,92.56,69.44,28.87,5.22,2.33,1.62,0.81,1.8
1990-12-06,1.93,-5.73,92.42,69.22,28.92,5.18,2.1,1.36,0.84,2.0
1990-12-07,1.73,-5.96,92.4,69.34,28.94,5.26,2.05,1.31,0.84,2.2
1990-12-08,1.57,-6.12,92.41,69.49,29.02,5.28,2.2,1.4,0.9,2.4
1990-12-09,1.38,-6.28,92.35,69.65,29.16,5.28,2.18,1.38,0.91,2.6
1990-12-10,1.19,-6.43,92.21,69.5,29.18,5.32,2.04,1.29,0.87,2.8
1990-12-11,0.96,-6.58,92.01,69.56,29.03,5.41,2.03,1.27,0.91,2.9
1990-12-12,0.72,-6.8,92.09,69.89,28.96,5.42,2.04,1.19,1.02,3.1
1990-12-13,0.44,-7.05,91.98,69.83,28.96,5.53,2.11,1.2,1.11,3.4
1990-12-14,0.14,-7.39,91.8,69.67,28.93,5.5,1.95,1.05,1.11,3.7
1990-12-15,0.02,-7.55,91.75,69.76,29.07,5.5,1.96,1.02,1.15,4.0
1990-12-16,-0.11,-7.66,91.62,69.74,29.17,5.59,1.94,1.02,1.11,4.3
1990-12-17,-0.21,-7.88,91.62,69.66,29.35,5.63,1.96,1.1,1.05,4.4
1990-12-18,-0.3,-8.06,91.74,69.62,29.46,5.66,2.07,1.14,1.1,4.6
1990-12-19,-0.4,-8.2,91.75,69.87,29.74,5.65,2.03,1.13,1.09,4.8
1990-12-20,-0.64,-8.38,91.64,69.87,29.84,5.6,1.92,1.02,1.08,5.0
1990-12-21,-0.75,-8.51,91.53,69.94,29.75,5.52,1.99,1.02,1.14,5.2
1990-12-22,-0.87,-8.65,91.5,69.93,29.64,5.51,1.97,0.98,1.15,5.4
1990-12-23,-1.02,-8.87,91.36,69.98,29.4,5.41,1.85,0.9,1.11,5.7
1990-12-24,-1.08,-8.98,91.41,70.04,29.07,5.28,1.91,0.95,1.1,5.8
1990-12-25,-1.16,-9.09,91.45,70.09,28.92,5.25,2.0,0.99,1.14,5.9
1990-12-26,-1.16,-9.19,91.44,70.16,29.0,5.15,1.95,0.93,1.12,6.1
1990-12-27,-1.16,-9.16,91.2,69.85,29.14,5.22,1.83,0.92,0.99,6.2
1990-12-28,-1.2,-9.28,91.05,69.56,29.37,5.36,1.72,0.9,0.87,6.2
1990-12-29,-1.25,-9.28,90.92,69.52,29.24,5.33,1.61,0.8,0.86,6.1
1990-12-30,-1.31,-9.36,91.0,69.26,29.12,5.32,1.55,0.75,0.87,6.0
1990-12-31,-1.46,-9.59,91.04,69.02,29.41,5.39,1.57,0.72,0.93,6.1
1991-01-01,-1.72,-9.83,90.76,68.9,29.39,5.4,1.49,0.65,0.94,6.1
1991-01-02,-1.92,-10.03,90.46,68.59,29.52,5.53,1.32,0.52,0.92,6.2
1991-01-03,-2.04,-10.16,90.35,68.36,29.49,5.58,1.37,0.53,0.95,6.2
1991-01-04,-2.14,-10.33,90.18,67.86,29.88,5.77,1.35,0.53,0.93,6.3
1991-01-05,-2.32,-10.61,90.02,67.46,30.14,5.88,1.24,0.51,0.86,6.3
1991-01-06,-2.37,-10.77,89.91,67.25,30.24,5.85,1.29,0.5,0.96,6.3
1991-01-07,-2.45,-10.87,89.96,67.0,30.42,5.9,1.38,0.56,1.0,6.4
1991-01-08,-2.69,-11.16,89.77,66.62,30.72,5.99,1.33,0.51,1.0,6.6
1991-01-09,-2.83,-11.46,89.6,66.42,30.81,5.9,1.23,0.47,0.96,6.8
1991-01-10,-2.95,-11.59,89.56,66.16,30.96,6.01,1.26,0.52,0.94,6.9
1991-01-11,-3.02,-11.75,89.66,66.16,30.94,6.13,1.27,0.53,0.93,7.0
1991-01-12,-3.1,-11.86,89.63,66.21,30.84,6.04,1.31,0.53,0.97,7.1
1991-01-13,-3.14,-11.99,89.75,66.3,31.17,6.16,1.41,0.55,1.06,7.3
1991-01-14,-3.23,-12.17,89.58,66.2,31.26,6.2,1.4,0.55,1.05,7.5
1991-01-15,-3.14,-12.12,89.51,66.27,31.13,6.09,1.35,0.55,1.0,7.6
1991-01-16,-2.91,-11.94,89.67,66.23,31.26,6.22,1.41,0.5,1.13,7.8
1991-01-17,-2.8,-11.73,89.84,66.49,31.08,6.13,1.49,0.56,1.13,8.0
1991-01-18,-2.6,-11.59,90.09,66.55,31.34,6.11,1.51,0.6,1.11,8.2
1991-01-19,-2.45,-11.4,90.33,66.76,31.21,6.1,1.65,0.69,1.16,8.3
1991-01-20,-2.37,-11.26,90.45,66.89,31.24,6.03,1.69,0.7,1.18,8.4
1991-01-21,-2.41,-11.25,90.44,66.83,31.34,6.02,1.64,0.71,1.08,8.6
1991-01-22,-2.4,-11.24,90.32,66.91,31.28,5.94,1.62,0.7,1.07,8.6
1991-01-23,-2.3,-11.05,90.34,67.09,31.31,5.96,1.64,0.71,1.09,8.6
1991-01-24,-2.24,-10.86,90.28,67.07,31.48,6.15,1.68,0.72,1.12,8.6
1991-01-25,-2.15,-10.81,90.24,67.0,31.34,6.16,1.72,0.75,1.13,8.6
1991-01-26,-2.16,-10.86,90.21,66.91,31.35,6.11,1.81,0.82,1.16,8.7
1991-01-27,-2.24,-10.88,90.25,66.92,31.37,6.18,1.87,0.8,1.24,8.8
1991-01-28,-2.31,-10.92,90.13,66.65,31.36,6.21,1.82,0.8,1.18,8.9
1991-01-29,-2.32,-10.96,90.08,66.64,31.42,6.19,1.83,0.81,1.2,8.9
1991-01-30,-2.52,-11.1,89.94,66.47,31.14,6.2,1.83,0.78,1.23,9.0
1991-01-31,-2.7,-11.31,89.94,66.36,30.93,6.22,1.73,0.76,1.13,9.1
1991-02-01,-2.8,-11.6,89.72,65.95,30.86,6.21,1.6,0.65,1.1,9.1
1991-02-02,-3.0,-11.84,89.43,65.61,30.33,6.08,1.48,0.58,1.05,9.1
1991-02-03,-3.11,-12.06,89.22,65.27,30.03,5.93,1.38,0.5,1.0,9.1
1991-02-04,-3.08,-12.14,89.24,65.27,29.66,5.95,1.37,0.51,0.99,9.0
1991-02-05,-3.03,-12.13,89.31,65.14,29.51,5.82,1.44,0.53,1.03,9.0
1991-02-06,-2.98,-12.15,89.4,64.95,29.62,5.9,1.49,0.53,1.04,8.9
1991-02-07,-2.9,-12.1,89.37,64.63,29.42,5.9,1.48,0.53,1.03,8.9
1991-02-08,-2.83,-11.99,89.47,64.78,29.0,5.75,1.56,0.58,1.04,8.8
1991-02-09,-2.84,-12.0,89.47,64.72,28.91,5.64,1.48,0.53,1.02,8.7
1991-02-10,-2.73,-11.93,89.34,64.58,28.91,5.56,1.36,0.46,0.96,8.6
1991-02-11,-2.44,-11.72,89.41,64.52,28.68,5.41,1.3,0.49,0.87,8.5
1991-02-12,-2.19,-11.39,89.61,64.92,28.54,5.2,1.33,0.48,0.89,8.3
1991-02-13,-2.02,-11.11,89.77,65.02,28.46,5.11,1.33,0.51,0.84,8.1
1991-02-14,-1.76,-10.89,89.86,65.05,28.69,5.12,1.37,0.57,0.81,7.9
1991-02-15,-1.45,-10.54,89.88,65.05,29.04,5.1,1.52,0.76,0.77,7.6
1991-02-16,-1.2,-10.17,90.05,65.26,29.02,5.1,1.65,0.89,0.77,7.3
1991-02-17,-0.96,-9.83,90.31,65.5,29.08,5.15,1.8,0.98,0.82,7.0
1991-02-18,-0.86,-9.66,90.35,65.7,29.37,5.26,1.85,0.94,0.9,6.8
1991-02-19,-0.8,-9.52,90.28,65.48,29.45,5.28,1.86,0.94,0.9,6.7
1991-02-20,-0.63,-9.37,90.28,65.26,29.44,5.35,1.79,0.92,0.85,6.5
1991-02-21,-0.47,-9.19,90.26,65.17,29.3,5.26,1.69,0.9,0.8,6.4
1991-02-22,-0.35,-9.07,90.3,65.22,29.65,5.28,1.68,0.91,0.78,6.2
1991-02-23,-0.21,-8.94,90.32,64.97,29.81,5.24,1.61,0.86,0.73,6.0
1991-02-24,-0.04,-8.74,90.28,64.86,29.86,5.28,1.66,0.84,0.74,5.8
1991-02-25,0.09,-8.48,90.49,64.9,29.8,5.24,1.94,1.04,0.8,5.6
1991-02-26,0.2,-8.28,90.56,64.75,29.98,5.27,1.91,1.05,0.77,5.4
1991-02-27,0.38,-8.14,90.54,64.2,30.07,5.35,1.99,1.14,0.76,5.2
1991-02-28,0.5,-8.03,90.39,63.76,30.2,5.57,2.0,1.12,0.79,5.1
1991-03-01,0.59,-7.94,90.24,63.18,30.09,5.54,2.03,1.08,0.83,5.0
1991-03-02,0.6,-7.93,90.14,62.99,29.67,5.41,1.89,0.94,0.83,4.9
1991-03-03,0.75,-7.88,90.16,62.73,29.52,5.21,1.83,0.83,0.88,4.9
1991-03-04,0.86,-7.81,90.07,62.56,29.57,5.22,1.78,0.82,0.86,4.9
1991-03-05,1.15,-7.55,90.2,62.54,29.45,5.06,1.77,0.92,0.8,4.8
1991-03-06,1.47,-7.22,90.35,62.57,29.32,4.97,1.88,0.97,0.81,4.7
1991-03-07,1.73,-6.9,90.53,62.84,29.26,4.95,1.98,1.06,0.81,4.5
1991-03-08,1.98,-6.62,90.54,62.61,29.24,5.04,1.95,1.03,0.81,4.3
1991-03-09,2.2,-6.42,90.67,62.52,29.23,5.11,1.97,1.1,0.79,4.1
1991-03-10,2.38,-6.27,90.57,62.19,29.45,5.18,2.07,1.21,0.83,3.9
1991-03-11,2.57,-6.18,90.68,61.93,29.6,5.24,2.14,1.26,0.85,3.7
1991-03-12,2.75,-6.11,90.57,61.42,29.64,5.3,1.93,1.1,0.8,3.6
1991-03-13,2.85,-6.06,90.53,61.34,29.36,5.2,1.87,1.05,0.79,3.4
1991-03-14,2.95,-5.95,90.58,61.49,29.44,5.25,1.99,1.15,0.8,3.2
1991-03-15,3.09,-5.76,90.74,61.51,29.18,5.12,2.06,1.22,0.81,3.0
1991-03-16,3.4,-5.49,90.91,61.39,29.18,5.08,1.99,1.21,0.76,2.9
1991-03-17,3.63,-5.31,90.93,61.0,29.61,5.24,2.0,1.24,0.75,2.6
1991-03-18,3.84,-5.14,90.77,60.62,29.63,5.37,2.01,1.29,0.69,2.4
1991-03-19,4.1,-4.92,90.69,60.16,29.84,5.51,1.95,1.24,0.68,2.2
1991-03-20,4.33,-4.75,90.47,59.57,29.78,5.51,1.82,1.15,0.61,2.0
1991-03-21,4.57,-4.61,90.24,59.09,29.87,5.37,1.7,1.14,0.53,1.8
1991-03-22,4.89,-4.42,89.96,58.31,30.08,5.42,1.58,1.08,0.49,1.5
1991-03-23,5.16,-4.21,89.89,58.11,30.17,5.37,1.68,1.18,0.48,1.4
1991-03-24,5.43,-4.02,89.84,57.71,29.89,5.14,1.7,1.19,0.49,1.3
1991-03-25,5.72,-3.73,89.99,57.55,29.79,4.93,1.68,1.17,0.48,1.2
1991-03-26,6.03,-3.36,90.2,57.68,29.94,4.88,1.84,1.33,0.48,1.1
1991-03-27,6.27,-3.1,90.24,57.58,30.19,4.93,1.95,1.42,0.51,1.1
1991-03-28,6.53,-2.84,90.21,57.33,30.86,5.11,2.08,1.56,0.49,1.0
1991-03-29,6.81,-2.59,90.06,57.04,31.12,5.2,1.96,1.51,0.42,1.0
1991-03-30,7.05,-2.42,89.89,56.52,31.47,5.23,2.01,1.57,0.41,0.9
1991-03-31,7.22,-2.24,89.8,56.32,31.61,5.39,2.04,1.6,0.41,0.8
1991-04-01,7.4,-2.08,89.4,55.82,31.65,5.5,2.03,1.57,0.43,0.7
1991-04-02,7.59,-1.94,89.24,54.96,32.02,5.51,2.01,1.55,0.42,0.7
1991-04-03,7.81,-1.78,89.1,54.54,32.04,5.37,2.05,1.61,0.41,0.7
1991-04-04,8.08,-1.63,89.12,53.92,32.04,5.4,2.07,1.63,0.41,0.6
1991-04-05,8.31,-1.51,88.98,53.08,31.99,5.44,2.09,1.66,0.41,0.5
1991-04-06,8.49,-1.37,89.06,52.86,31.98,5.37,2.2,1.75,0.42,0.5
1991-04-07,8.75,-1.23,89.1,52.24,32.0,5.3,2.37,1.93,0.41,0.5
1991-04-08,9.03,-1.01,88.98,51.92,32.22,5.42,2.32,1.9,0.38,0.5
1991-04-09,9.34,-0.91,88.84,51.46,32.08,5.45,2.3,1.96,0.33,0.4
1991-04-10,9.72,-0.77,88.63,50.68,31.92,5.38,2.15,1.83,0.31,0.4
1991-04-11,10.08,-0.59,88.41,50.13,31.68,5.26,2.05,1.8,0.25,0.3
1991-04-12,10.44,-0.42,88.21,49.3,30.97,5.04,1.98,1.76,0.22,0.2
1991-04-13,10.81,-0.21,88.25,48.53,30.66,4.83,2.07,1.84,0.23,0.2
1991-04-14,11.23,0.0,88.09,48.13,30.59,4.69,2.0,1.81,0.19,0.2
1991-04-15,11.57,0.28,88.0,47.57,30.49,4.54,2.02,1.87,0.15,0.1
1991-04-16,11.9,0.59,88.33,47.51,30.36,4.3,2.11,1.98,0.14,0.1
1991-04-17,12.16,0.87,88.44,47.64,30.08,4.26,2.1,2.0,0.11,0.1
1991-04-18,12.5,1.13,88.29,47.23,29.74,4.21,2.09,1.97,0.11,0.0
1991-04-19,12.85,1.43,88.02,47.0,29.58,4.13,2.1,1.97,0.12,0.0
1991-04-20,13.18,1.67,88.03,47.05,29.52,4.09,2.13,1.99,0.13,0.0
1991-04-21,13.42,1.85,87.92,46.91,29.29,4.04,2.14,2.03,0.1,0.0
1991-04-22,13.6,1.99,87.8,46.87,28.89,4.03,1.93,1.81,0.1,0.0
1991-04-23,13.91,2.15,87.8,46.77,28.73,3.88,1.95,1.83,0.1,0.0
1991-04-24,14.05,2.36,87.73,46.62,28.74,3.87,1.88,1.77,0.09,0.0
1991-04-25,14.13,2.48,87.66,46.47,28.6,3.84,1.92,1.83,0.07,0.0
1991-04-26,14.22,2.6,87.6,46.08,28.66,3.93,1.85,1.76,0.07,0.0
1991-04-27,14.35,2.66,87.44,45.72,28.62,3.88,1.85,1.76,0.07,0.0
1991-04-28,14.58,2.75,87.26,45.4,28.63,3.8,1.72,1.64,0.06,0.0
1991-04-29,14.75,2.89,87.32,45.02,28.36,3.77,1.83,1.75,0.06,0.0
1991-04-30,14.89,2.93,87.23,44.81,28.33,3.73,1.82,1.73,0.07,0.0
1991-05-01,15.13,3.04,87.38,44.96,28.28,3.67,1.88,1.8,0.05,0.0
1991-05-02,15.47,3.28,87.28,45.02,28.53,3.68,1.91,1.84,0.05,0.0
1991-05-03,15.72,3.44,87.25,44.82,28.7,3.68,1.95,1.9,0.03,0.0
1991-05-04,15.86,3.57,87.3,44.95,28.83,3.68,2.01,2.0,0.01,0.0
1991-05-05,15.91,3.71,87.48,45.4,28.72,3.61,2.13,2.11,0.01,0.0
1991-05-06,16.03,3.79,87.56,45.22,28.52,3.54,2.11,2.09,0.01,0.0
1991-05-07,16.26,3.96,87.72,45.12,28.5,3.46,2.12,2.1,0.01,0.0
1991-05-08,16.4,4.15,87.79,45.2,28.27,3.48,2.2,2.18,0.01,0.0
1991-05-09,16.74,4.41,87.94,45.38,28.19,3.46,2.43,2.41,0.01,0.0
1991-05-10,17.05,4.69,87.92,45.48,28.04,3.41,2.36,2.35,0.01,0.0
1991-05-11,17.35,4.97,88.08,45.93,27.75,3.25,2.57,2.56,0.01,0.0
1991-05-12,17.74,5.35,88.38,46.4,27.92,3.27,2.6,2.58,0.01,0.0
1991-05-13,17.93,5.65,88.58,46.97,27.83,3.24,2.7,2.68,0.01,0.0
1991-05-14,18.15,5.89,88.71,47.33,27.55,3.16,2.49,2.48,0.01,0.0
1991-05-15,18.48,6.17,88.77,47.52,27.18,3.04,2.45,2.45,0.0,0.0
1991-05-16,18.77,6.4,88.6,47.08,26.75,3.0,2.3,2.3,0.0,0.0
1991-05-17,18.99,6.57,88.56,46.85,26.24,2.86,2.26,2.25,0.0,0.0
1991-05-18,19.16,6.81,88.86,47.18,26.09,2.84,2.29,2.28,0.0,0.0
1991-05-19,19.34,7.0,89.12,47.4,25.8,2.91,2.25,2.25,0.0,0.0
1991-05-20,19.57,7.17,88.99,47.17,25.69,2.95,2.11,2.11,0.0,0.0
1991-05-21,19.85,7.4,88.9,47.15,25.59,2.9,2.18,2.18,0.0,0.0
1991-05-22,19.98,7.62,88.78,47.38,25.45,2.9,2.18,2.18,0.0,0.0
1991-05-23,20.23,7.8,88.7,47.33,25.42,2.9,2.06,2.06,0.0,0.0
1991-05-24,20.41,7.97,88.65,47.34,25.28,2.9,1.88,1.88,0.0,0.0
1991-05-25,20.5,8.07,88.85,47.75,25.2,2.9,1.97,1.97,0.0,0.0
1991-05-26,20.67,8.16,88.95,47.5,25.09,2.83,1.79,1.79,0.0,0.0
1991-05-27,20.7,8.18,88.95,47.44,24.64,2.74,1.75,1.74,0.0,0.0
1991-05-28,20.91,8.2,88.86,46.86,24.45,2.76,1.61,1.61,0.0,0.0
1991-05-29,21.11,8.41,88.75,46.82,24.43,2.74,1.7,1.7,0.0,0.0
1991-05-30,21.27,8.61,88.95,47.06,24.55,2.72,1.79,1.79,0.0,0.0
1991-05-31,21.45,8.89,89.12,47.53,24.63,2.74,1.98,1.98,0.0,0.0
1991-06-01,21.61,9.1,89.39,47.96,24.66,2.69,1.99,1.99,0.0,0.0
1991-06-02,21.82,9.22,89.44,48.06,24.65,2.66,1.92,1.92,0.0,0.0
1991-06-03,22.03,9.39,89.37,47.86,24.83,2.62,2.01,2.01,0.0,0.0
1991-06-04,22.22,9.53,89.37,47.68,24.84,2.58,2.01,2.01,0.0,0.0
1991-06-05,22.38,9.69,89.5,47.96,25.02,2.58,1.91,1.91,0.0,0.0
1991-06-06,22.57,9.86,89.53,48.06,25.07,2.62,1.97,1.97,0.0,0.0
1991-06-07,22.74,10.01,89.69,47.99,25.13,2.63,1.95,1.95,0.0,0.0
1991-06-08,22.83,10.17,89.67,48.24,25.11,2.53,1.98,1.98,0.0,0.0
1991-06-09,22.99,10.35,89.6,48.07,24.97,2.58,1.89,1.89,0.0,0.0
1991-06-10,23.1,10.55,89.57,48.33,24.93,2.56,1.99,1.99,0.0,0.0
1991-06-11,23.26,10.73,89.63,48.44,25.09,2.54,1.99,1.99,0.0,0.0
1991-06-12,23.36,10.91,89.72,49.08,25.24,2.49,2.28,2.28,0.0,0.0
1991-06-13,23.45,10.98,89.72,49.12,25.33,2.51,2.22,2.22,0.0,0.0
1991-06-14,23.48,11.02,89.69,49.19,25.14,2.47,2.26,2.26,0.0,0.0
1991-06-15,23.57,11.06,89.65,49.21,25.22,2.5,2.34,2.34,0.0,0.0
1991-06-16,23.68,11.14,89.72,49.06,25.15,2.57,2.41,2.41,0.0,0.0
1991-06-17,23.7,11.26,89.79,49.13,24.96,2.54,2.46,2.46,0.0,0.0
1991-06-18,23.77,11.4,89.96,49.26,24.8,2.38,2.46,2.46,0.0,0.0
1991-06-19,23.95,11.59,90.01,49.28,24.63,2.41,2.49,2.49,0.0,0.0
1991-06-20,24.1,11.73,90.08,49.14,24.54,2.42,2.53,2.53,0.0,0.0
1991-06-21,24.21,11.81,90.24,49.03,24.5,2.31,2.48,2.48,0.0,0.0
1991-06-22,24.31,11.96,90.33,49.28,24.69,2.26,2.68,2.68,0.0,0.0
1991-06-23,24.44,12.07,90.43,49.07,24.73,2.34,2.61,2.61,0.0,0.0
1991-06-24,24.62,12.19,90.54,48.72,24.82,2.29,2.62,2.62,0.0,0.0
1991-06-25,24.79,12.33,90.53,48.54,24.9,2.34,2.65,2.65,0.0,0.0
1991-06-26,24.87,12.45,90.49,48.54,24.82,2.32,2.67,2.67,0.0,0.0
1991-06-27,24.98,12.57,90.46,48.13,24.56,2.35,2.39,2.39,0.0,0.0
1991-06-28,25.12,12.67,90.47,48.19,24.41,2.42,2.57,2.57,0.0,0.0
1991-06-29,25.29,12.76,90.43,47.7,24.32,2.46,2.54,2.54,0.0,0.0
1991-06-30,25.44,12.85,90.34,47.32,24.3,2.36,2.29,2.29,0.0,0.0
1991-07-01,25.6,13.0,90.11,47.14,24.3,2.3,2.18,2.18,0.0,0.0
1991-07-02,25.82,13.14,90.01,46.91,24.27,2.24,2.17,2.17,0.0,0.0
1991-07-03,25.99,13.28,89.84,46.82,24.26,2.33,2.03,2.03,0.0,0.0
1991-07-04,26.08,13.38,89.94,46.86,24.37,2.31,2.01,2.01,0.0,0.0
1991-07-05,26.14,13.45,89.82,46.75,24.31,2.34,2.11,2.11,0.0,0.0
1991-07-06,26.3,13.55,89.69,46.48,24.4,2.47,2.13,2.13,0.0,0.0
1991-07-07,26.36,13.64,89.56,46.24,24.15,2.54,2.04,2.04,0.0,0.0
1991-07-08,26.46,13.69,89.61,46.17,24.03,2.52,2.28,2.28,0.0,0.0
1991-07-09,26.55,13.77,89.59,46.24,23.93,2.46,2.23,2.23,0.0,0.0
1991-07-10,26.67,13.84,89.66,46.26,23.84,2.37,2.12,2.12,0.0,0.0
1991-07-11,26.91,14.02,89.62,46.08,23.84,2.34,2.17,2.17,0.0,0.0
1991-07-12,26.99,14.21,89.7,46.46,23.88,2.32,2.31,2.31,0.0,0.0
1991-07-13,27.04,14.4,89.86,46.77,23.85,2.24,2.31,2.31,0.0,0.0
1991-07-14,27.11,14.54,89.94,47.0,23.95,2.22,2.2,2.2,0.0,0.0
1991-07-15,27.14,14.59,89.98,47.06,23.73,2.21,2.23,2.23,0.0,0.0
1991-07-16,27.15,14.6,90.12,47.15,23.56,2.24,2.28,2.28,0.0,0.0
1991-07-17,27.19,14.64,90.3,47.31,23.55,2.25,2.37,2.37,0.0,0.0
1991-07-18,27.25,14.73,90.57,47.45,23.55,2.25,2.49,2.49,0.0,0.0
1991-07-19,27.22,14.8,90.72,47.85,23.44,2.22,2.58,2.58,0.0,0.0
1991-07-20,27.24,14.84,90.83,47.98,23.35,2.18,2.46,2.46,0.0,0.0
1991-07-21,27.18,14.86,90.94,48.27,23.27,2.08,2.73,2.73,0.0,0.0
1991-07-22,27.17,14.83,91.06,48.15,23.22,2.02,2.7,2.7,0.0,0.0
1991-07-23,27.09,14.78,90.99,48.17,22.95,1.93,2.47,2.47,0.0,0.0
1991-07-24,27.01,14.74,91.04,48.56,22.91,1.9,2.78,2.78,0.0,0.0
1991-07-25,26.94,14.73,91.08,48.64,22.83,1.99,2.78,2.78,0.0,0.0
1991-07-26,26.78,14.65,91.33,49.04,22.73,2.0,2.88,2.88,0.0,0.0
1991-07-27,26.77,14.6,91.6,48.82,22.63,1.94,2.85,2.85,0.0,0.0
1991-07-28,26.77,14.54,91.65,48.66,22.57,1.95,2.78,2.78,0.0,0.0
1991-07-29,26.74,14.52,91.84,48.89,22.63,1.98,2.86,2.86,0.0,0.0
1991-07-30,26.7,14.53,92.05,49.05,22.64,2.01,2.94,2.94,0.0,0.0
1991-07-31,26.66,14.54,92.23,49.26,22.6,1.94,3.1,3.1,0.0,0.0
1991-08-01,26.57,14.54,92.31,49.63,22.48,1.9,3.07,3.07,0.0,0.0
1991-08-02,26.48,14.47,92.36,49.76,22.47,1.88,3.02,3.02,0.0,0.0
1991-08-03,26.4,14.4,92.44,49.71,22.51,1.89,2.94,2.94,0.0,0.0
1991-08-04,26.26,14.31,92.63,49.8,22.56,1.93,3.08,3.08,0.0,0.0
1991-08-05,26.18,14.19,92.75,49.71,22.4,1.92,2.78,2.78,0.0,0.0
1991-08-06,26.16,14.13,92.84,50.07,22.21,1.87,2.83,2.83,0.0,0.0
1991-08-07,26.14,14.12,93.0,50.22,22.4,1.9,2.84,2.84,0.0,0.0
