date,max_temperature_normal,max_temperature_observed,min_temperature_normal,min_temperature_observed,max_relative_humidity_normal,max_relative_humidity_observed,min_relative_humidity_normal,min_relative_humidity_observed,max_wind_speed_normal,max_wind_speed_observed,min_wind_speed_normal,min_wind_speed_observed,precipitation_normal,precipitation_observed,rain_normal,rain_observed,snow_normal,snow_observed,snow_on_ground_normal,snow_on_ground_observed
2014-08-17,25.92,24.0,15.04,13.7,89.4,91,49.88,55,23.54,24,2.71,10,2.23,0.0,2.23,0.0,0.0,0.0,0.0,0.0
2014-08-18,25.86,20.5,14.95,11.9,89.46,91,49.83,59,23.2,17,2.76,2,2.09,0.0,2.09,0.0,0.0,0.0,0.0,0.0
2014-08-19,25.91,23.1,14.95,11.9,89.57,89,49.97,52,23.07,19,2.7,4,2.21,0.2,2.21,0.2,0.0,0.0,0.0,0.0
2014-08-20,25.89,25.3,14.96,17.1,89.71,94,50.05,71,23.19,21,2.75,4,2.29,6.8,2.29,6.8,0.0,0.0,0.0,0.0
2014-08-21,25.8,27.0,14.93,17.9,89.84,96,50.3,59,23.46,18,2.81,2,2.32,0.0,2.32,0.0,0.0,0.0,0.0,0.0
2014-08-22,25.72,25.4,14.85,16.8,89.86,95,50.42,65,23.65,16,2.86,1,2.27,0.0,2.27,0.0,0.0,0.0,0.0,0.0
2014-08-23,25.58,22.7,14.69,18.3,89.81,91,50.3,75,23.44,18,2.89,8,2.05,0.0,2.05,0.0,0.0,0.0,0.0,0.0
2014-08-24,25.44,25.3,14.52,17.7,89.76,93,50.22,52,23.45,21,2.88,3,2.03,0.0,2.03,0.0,0.0,0.0,0.0,0.0
2014-08-25,25.26,27.6,14.37,16.2,89.81,85,50.48,45,23.09,22,2.84,3,2.02,0.0,2.02,0.0,0.0,0.0,0.0,0.0
2014-08-26,25.16,32.2,14.23,19.0,89.94,85,50.75,56,23.03,27,2.73,3,2.02,0.0,2.02,0.0,0.0,0.0,0.0,0.0
2014-08-27,25.19,25.6,14.22,11.9,90.08,78,50.91,44,23.06,28,2.7,10,2.06,0.0,2.06,0.0,0.0,0.0,0.0,0.0
2014-08-28,25.12,22.7,14.12,12.1,90.06,83,50.98,33,23.15,26,2.8,10,2.03,0.0,2.03,0.0,0.0,0.0,0.0,0.0
2014-08-29,24.97,22.8,14.01,11.6,90.06,83,51.18,44,23.16,19,2.79,4,1.95,0.0,1.95,0.0,0.0,0.0,0.0,0.0
2014-08-30,24.93,30.3,13.96,17.9,90.2,90,51.19,49,23.0,35,2.62,5,1.99,3.2,1.99,3.2,0.0,0.0,0.0,0.0
2014-08-31,24.91,29.9,13.93,19.0,90.29,84,51.33,49,23.03,31,2.59,9,2.14,0.0,2.14,0.0,0.0,0.0,0.0,0.0
2014-09-01,24.82,29.1,13.88,17.9,90.4,96,51.53,62,23.3,30,2.65,2,2.24,2.8,2.24,2.8,0.0,0.0,0.0,0.0
2014-09-02,24.62,25.0,13.75,15.8,90.49,93,51.77,74,23.54,21,2.66,3,2.33,14.0,2.33,14.0,0.0,0.0,0.0,0.0
2014-09-03,24.4,27.7,13.57,14.4,90.44,92,51.64,40,23.71,23,2.68,6,2.29,0.0,2.29,0.0,0.0,0.0,0.0,0.0
2014-09-04,24.17,29.7,13.32,16.8,90.28,89,51.54,44,23.81,29,2.74,1,2.18,0.0,2.18,0.0,0.0,0.0,0.0,0.0
2014-09-05,24.06,31.5,13.08,19.6,90.15,94,51.44,61,23.85,50,2.67,4,2.06,24.4,2.06,24.4,0.0,0.0,0.0,0.0
2014-09-06,23.91,22.5,12.94,12.6,90.12,95,51.65,44,23.85,37,2.78,7,2.22,5.0,2.22,5.0,0.0,0.0,0.0,0.0
2014-09-07,23.74,22.2,12.8,11.7,90.38,82,52.04,42,24.03,17,2.93,3,2.37,0.0,2.37,0.0,0.0,0.0,0.0,0.0
2014-09-08,23.44,23.3,12.61,11.3,90.58,85,52.4,40,24.13,19,3.02,1,2.45,0.0,2.45,0.0,0.0,0.0,0.0,0.0
2014-09-09,23.18,21.7,12.36,17.8,90.81,86,52.48,69,24.38,17,3.04,5,2.55,0.0,2.55,0.0,0.0,0.0,0.0,0.0
2014-09-10,22.95,22.8,12.15,17.9,90.66,93,52.48,77,24.63,35,3.11,5,2.51,27.2,2.51,27.2,0.0,0.0,0.0,0.0
2014-09-11,22.75,22.9,11.89,11.2,90.7,93,52.4,67,24.63,44,3.16,13,2.45,7.6,2.45,7.6,0.0,0.0,0.0,0.0
2014-09-12,22.58,14.4,11.75,8.7,90.76,93,52.61,53,24.37,15,3.08,3,2.43,0.0,2.43,0.0,0.0,0.0,0.0,0.0
2014-09-13,22.47,14.4,11.63,7.1,90.71,90,52.84,66,24.43,22,3.1,7,2.49,1.6,2.49,1.6,0.0,0.0,0.0,0.0
2014-09-14,22.24,15.8,11.43,5.6,90.7,90,52.98,53,24.61,16,3.18,1,2.54,0.0,2.54,0.0,0.0,0.0,0.0,0.0
2014-09-15,21.94,18.5,11.17,9.1,90.86,93,53.12,53,24.74,25,3.16,3,2.63,3.6,2.63,3.6,0.0,0.0,0.0,0.0
2014-09-16,21.7,19.2,10.86,9.2,90.85,92,53.07,44,24.92,25,3.17,8,2.59,0.0,2.59,0.0,0.0,0.0,0.0,0.0
2014-09-17,21.45,20.9,10.58,7.5,90.81,87,52.93,44,24.88,21,3.11,5,2.51,0.0,2.51,0.0,0.0,0.0,0.0,0.0
2014-09-18,21.22,14.4,10.34,5.3,90.79,85,53.07,54,24.85,27,3.13,4,2.3,0.0,2.3,0.0,0.0,0.0,0.0,0.0
2014-09-19,21.01,13.9,10.17,4.6,91.01,86,53.42,58,24.97,23,3.08,1,2.39,0.0,2.39,0.0,0.0,0.0,0.0,0.0
2014-09-20,20.72,25.2,10.03,9.1,91.21,92,53.76,51,25.0,38,3.16,1,2.59,0.0,2.59,0.0,0.0,0.0,0.0,0.0
2014-09-21,20.41,24.2,9.77,9.6,91.44,96,53.76,47,25.15,41,3.06,8,2.45,16.4,2.45,16.4,0.0,0.0,0.0,0.0
2014-09-22,20.11,15.3,9.49,7.4,91.28,83,53.83,51,25.3,32,3.02,8,2.53,0.0,2.53,0.0,0.0,0.0,0.0,0.0
2014-09-23,19.95,22.5,9.29,7.0,91.36,85,53.79,48,25.32,23,3.0,5,2.53,0.0,2.53,0.0,0.0,0.0,0.0,0.0
2014-09-24,19.83,22.3,9.17,10.3,91.29,88,53.69,50,25.46,16,3.08,4,2.44,0.0,2.44,0.0,0.0,0.0,0.0,0.0
2014-09-25,19.66,21.2,8.99,10.8,91.41,88,53.73,53,25.7,13,3.16,1,2.46,0.0,2.46,0.0,0.0,0.0,0.0,0.0
2014-09-26,19.32,23.3,8.82,10.9,91.31,84,53.96,50,25.96,16,3.18,2,2.4,0.0,2.4,0.0,0.0,0.0,0.0,0.0
2014-09-27,19.02,25.2,8.54,12.1,91.46,86,54.16,43,26.41,14,3.24,3,2.42,0.0,2.42,0.0,0.0,0.0,0.0,0.0
2014-09-28,18.67,25.1,8.21,12.4,91.5,82,53.96,49,26.44,14,3.31,2,2.59,0.0,2.59,0.0,0.0,0.0,0.0,0.0
2014-09-29,18.38,24.0,7.94,13.0,91.32,87,53.79,50,26.71,15,3.42,2,2.52,0.0,2.52,0.0,0.0,0.0,0.0,0.0
2014-09-30,18.13,19.4,7.67,14.8,91.04,93,53.73,78,26.75,21,3.47,1,2.31,0.2,2.31,0.2,0.0,0.0,0.0,0.0
2014-10-01,17.95,15.9,7.5,14.5,91.02,93,53.97,81,26.49,19,3.46,4,2.2,0.0,2.2,0.0,0.0,0.0,0.0,0.0
2014-10-02,17.77,20.0,7.4,13.9,90.99,94,54.32,76,26.53,17,3.55,1,2.32,0.0,2.32,0.0,0.0,0.0,0.0,0.0
2014-10-03,17.5,23.1,7.18,14.4,91.03,93,54.61,61,26.47,25,3.53,6,2.35,11.0,2.35,11.0,0.0,0.0,0.0,0.0
2014-10-04,17.22,14.4,6.95,4.3,91.04,93,54.57,49,26.28,37,3.56,8,2.25,1.4,2.25,1.4,0.0,0.0,0.0,0.0
2014-10-05,16.94,13.7,6.65,3.2,91.0,87,54.31,49,26.16,30,3.48,8,2.19,0.0,2.19,0.0,0.0,0.0,0.0,0.0
2014-10-06,16.78,17.4,6.45,9.2,91.0,89,54.29,62,26.07,28,3.46,6,2.17,2.8,2.17,2.8,0.0,0.0,0.0,0.0
2014-10-07,16.58,17.6,6.29,10.7,91.06,95,54.4,51,25.93,28,3.42,4,2.07,8.0,2.07,8.0,0.0,0.0,0.0,0.0
2014-10-08,16.29,14.3,6.14,5.4,90.93,95,54.71,43,26.1,49,3.5,7,2.01,0.2,2.01,0.2,0.0,0.0,0.0,0.0
2014-10-09,16.01,14.5,5.94,3.2,90.93,85,55.06,47,26.14,42,3.61,9,2.11,0.0,2.11,0.0,0.0,0.0,0.0,0.0
2014-10-10,15.7,14.1,5.79,3.2,90.97,89,55.4,43,26.04,26,3.62,10,2.21,0.0,2.21,0.0,0.0,0.0,0.0,0.0
2014-10-11,15.52,14.0,5.61,3.1,91.07,84,55.6,42,25.94,22,3.64,3,2.29,0.0,2.29,0.0,0.0,0.0,0.0,0.0
2014-10-12,15.3,12.6,5.42,1.9,90.94,87,55.73,46,25.84,16,3.7,1,2.34,0.0,2.34,0.0,0.0,0.0,0.0,0.0
2014-10-13,15.1,15.8,5.31,4.4,91.0,94,56.04,85,26.01,14,3.67,3,2.22,0.0,2.22,0.0,0.0,0.0,0.0,0.0
2014-10-14,14.89,22.4,5.18,14.5,91.17,93,56.43,68,25.99,21,3.7,7,2.19,1.0,2.19,1.0,0.0,0.0,0.0,0.0
2014-10-15,14.58,19.1,5.04,12.6,91.13,94,56.72,82,25.79,18,3.74,5,2.21,2.2,2.21,2.2,0.0,0.0,0.0,0.0
2014-10-16,14.3,19.8,4.84,12.1,91.25,96,56.99,67,25.84,27,3.73,4,2.35,5.2,2.35,5.2,0.0,0.0,0.0,0.0
2014-10-17,14.08,16.7,4.69,11.9,91.36,91,57.26,67,26.0,35,3.79,8,2.25,0.0,2.25,0.0,0.0,0.0,0.0,0.0
2014-10-18,13.89,12.7,4.59,3.4,91.46,93,57.4,67,26.07,43,3.99,18,2.26,0.0,2.26,0.0,0.0,0.0,0.0,0.0
2014-10-19,13.74,9.6,4.51,2.5,91.45,76,57.86,48,26.18,23,4.09,6,2.34,0.0,2.33,0.0,0.01,0.0,0.0,0.0
2014-10-20,13.55,11.8,4.45,5.8,91.48,94,58.35,74,26.44,11,4.23,2,2.34,6.4,2.33,6.4,0.01,0.0,0.0,0.0
2014-10-21,13.23,10.9,4.24,6.1,91.2,93,58.25,79,26.7,32,4.52,7,2.26,2.4,2.25,2.4,0.01,0.0,0.0,0.0
2014-10-22,12.91,13.4,4.03,3.1,90.96,85,58.07,57,26.88,27,4.68,10,2.12,0.0,2.11,0.0,0.01,0.0,0.0,0.0
2014-10-23,12.82,16.1,3.83,5.7,90.84,86,57.43,50,26.64,32,4.54,15,2.1,0.0,2.08,0.0,0.01,0.0,0.0,0.0
2014-10-24,12.64,16.1,3.69,2.8,90.72,85,57.4,47,26.68,18,4.42,3,2.03,0.0,2.01,0.0,0.01,0.0,0.0,0.0
2014-10-25,12.46,16.8,3.53,7.2,90.59,87,57.4,51,26.73,37,4.57,4,1.98,0.0,1.97,0.0,0.01,0.0,0.0,0.0
2014-10-26,12.19,12.9,3.34,3.1,90.62,84,57.66,57,27.03,41,4.65,12,2.15,0.0,2.14,0.0,0.01,0.0,0.0,0.0
2014-10-27,11.99,11.7,3.17,1.2,90.5,92,57.51,61,27.1,16,4.66,2,2.06,1.2,2.04,1.2,0.02,0.0,0.0,0.0
2014-10-28,11.76,20.7,3.02,9.1,90.35,94,57.81,70,27.08,46,4.74,3,2.06,1.6,2.04,1.6,0.02,0.0,0.0,0.0
2014-10-29,11.49,12.9,2.86,4.3,90.29,81,58.1,54,27.21,36,4.8,10,2.15,0.0,2.13,0.0,0.02,0.0,0.0,0.0
2014-10-30,11.32,9.8,2.65,2.5,90.27,88,58.06,57,27.49,18,4.88,3,2.07,0.0,2.06,0.0,0.01,0.0,0.0,0.0
2014-10-31,11.07,7.0,2.49,0.9,89.96,94,57.89,72,27.54,28,4.93,1,2.02,12.2,2.01,10.8,0.01,1.4,0.0,0.0
2014-11-01,10.79,3.1,2.26,-1.1,89.83,95,57.79,68,27.29,33,4.84,21,2.0,2.2,1.99,0.0,0.02,2.2,0.0,0.0
2014-11-02,10.59,7.6,2.07,-2.4,89.71,78,57.79,34,27.56,27,4.69,9,2.05,0.0,2.04,0.0,0.02,0.0,0.0,0.0
2014-11-03,10.35,14.6,1.86,0.4,89.55,72,57.51,30,28.04,28,4.71,5,2.13,0.0,2.12,0.0,0.02,0.0,0.0,0.0
2014-11-04,10.05,14.1,1.58,8.1,89.25,92,57.28,52,28.25,33,4.84,8,2.1,4.0,2.09,4.0,0.02,0.0,0.0,0.0
2014-11-05,9.79,10.0,1.39,4.6,89.21,76,57.7,57,28.22,32,4.66,3,2.19,0.0,2.18,0.0,0.02,0.0,0.0,0.0
2014-11-06,9.66,10.0,1.27,3.6,89.21,92,58.01,73,28.25,28,4.65,4,2.22,2.2,2.2,2.2,0.02,0.0,0.0,0.0
2014-11-07,9.47,4.2,1.23,-2.1,89.25,90,58.61,58,28.6,38,4.72,5,2.31,0.0,2.25,0.0,0.06,0.0,0.0,0.0
2014-11-08,9.23,6.2,1.1,-1.3,89.32,88,59.13,70,28.59,26,4.8,3,2.44,1.2,2.37,1.2,0.07,0.0,0.1,0.0
2014-11-09,9.03,7.1,0.89,1.1,89.35,79,59.35,57,28.65,28,4.84,12,2.49,0.0,2.4,0.0,0.09,0.0,0.1,0.0
2014-11-10,8.77,9.3,0.75,3.3,89.14,90,59.46,61,28.58,16,4.92,3,2.25,0.4,2.12,0.4,0.14,0.0,0.2,0.0
2014-11-11,8.54,17.0,0.55,0.2,89.2,94,59.66,47,28.36,35,4.95,1,2.19,1.2,2.04,1.2,0.16,0.0,0.3,0.0
2014-11-12,8.36,7.8,0.38,-0.2,89.15,83,59.89,53,28.26,50,4.94,17,2.1,0.0,1.95,0.0,0.17,0.0,0.3,0.0
2014-11-13,8.22,1.2,0.2,-3.9,89.13,86,60.0,65,28.33,25,5.0,13,2.08,0.0,1.88,0.0,0.21,0.0,0.3,0.0
2014-11-14,7.97,3.2,0.07,-5.3,89.2,87,60.33,45,28.32,34,5.0,13,2.16,0.0,1.95,0.0,0.22,0.0,0.4,0.0
2014-11-15,7.75,3.4,-0.15,-6.2,89.47,89,60.82,44,28.29,33,5.05,6,2.14,0.0,1.89,0.0,0.26,0.0,0.4,0.0
2014-11-16,7.53,-0.2,-0.39,-2.2,89.56,96,61.04,66,28.53,16,5.09,4,2.16,1.6,1.88,0.0,0.28,1.8,0.5,0.0
2014-11-17,7.2,0.9,-0.66,-6.6,89.48,96,61.24,69,28.55,49,5.22,4,2.08,6.2,1.78,0.0,0.3,6.3,0.5,5.0
2014-11-18,6.96,-4.8,-0.86,-9.2,89.6,74,61.44,59,28.26,61,5.26,31,2.04,0.0,1.72,0.0,0.33,0.0,0.6,3.0
2014-11-19,6.8,-1.0,-0.89,-10.1,89.84,92,62.07,56,27.92,47,5.11,12,2.04,3.6,1.69,0.0,0.36,4.0,0.6,5.0
2014-11-20,6.73,-2.5,-0.9,-7.5,90.16,76,62.4,58,27.97,52,5.15,21,2.06,0.0,1.69,0.0,0.37,0.0,0.6,4.0
2014-11-21,6.58,-1.9,-0.99,-8.5,90.46,80,62.96,52,28.11,33,5.19,7,2.16,0.0,1.76,0.0,0.41,0.0,0.6,3.0
2014-11-22,6.26,6.7,-1.2,-5.1,90.54,92,63.63,64,28.01,25,5.3,6,2.29,1.2,1.91,1.2,0.4,0.0,0.7,2.0
2014-11-23,6.06,8.7,-1.35,4.6,90.68,95,63.65,77,28.28,20,5.41,4,2.29,1.8,1.89,1.8,0.41,0.0,0.6,0.0
2014-11-24,5.8,18.3,-1.46,3.7,90.6,96,63.65,61,28.42,67,5.46,17,2.24,17.6,1.85,17.6,0.41,0.0,0.6,0.0
2014-11-25,5.66,3.7,-1.62,-0.4,90.6,74,63.51,66,28.72,49,5.57,12,2.31,0.0,1.9,0.0,0.42,0.0,0.6,0.0
2014-11-26,5.47,1.5,-1.75,-0.2,90.69,78,63.7,62,29.08,16,5.45,3,2.41,0.0,1.95,0.0,0.47,0.0,0.6,0.0
2014-11-27,5.23,2.5,-1.94,-4.7,90.84,85,63.74,54,29.24,29,5.48,3,2.4,0.2,1.92,0.0,0.47,0.2,0.6,0.0
2014-11-28,4.96,-2.1,-2.12,-7.5,90.78,81,63.58,54,29.22,24,5.38,1,2.35,0.0,1.88,0.0,0.48,0.0,0.6,0.0
2014-11-29,4.74,8.7,-2.29,-4.5,90.64,85,63.6,63,29.29,23,5.46,6,2.35,0.0,1.86,0.0,0.5,0.0,0.6,0.0
2014-11-30,4.47,14.4,-2.5,3.4,90.33,90,63.46,67,29.52,31,5.5,8,2.29,0.2,1.82,0.2,0.49,0.0,0.7,0.0
2014-12-01,4.18,3.4,-2.73,-7.1,90.06,81,63.46,43,29.43,38,5.48,13,2.24,0.0,1.76,0.0,0.49,0.0,0.6,0.0
2014-12-02,4.07,1.1,-2.87,-9.9,90.08,97,63.57,53,29.28,26,5.36,7,2.32,0.8,1.78,0.0,0.55,1.0,0.7,0.0
2014-12-03,3.88,2.7,-3.02,-2.0,89.9,97,63.78,60,29.5,43,5.45,10,2.28,0.4,1.69,0.0,0.6,0.4,0.8,0.0
2014-12-04,3.57,0.9,-3.37,-6.1,89.72,81,63.67,48,29.66,26,5.59,9,2.21,0.0,1.59,0.0,0.64,0.0,0.8,0.0
2014-12-05,3.28,3.3,-3.78,-4.1,89.56,81,63.63,62,29.57,17,5.55,2,2.17,0.0,1.54,0.0,0.67,0.0,1.0,0.0
2014-12-06,3.01,5.7,-4.17,-2.7,89.44,82,63.37,53,29.28,34,5.52,4,2.05,0.0,1.41,0.0,0.66,0.0,1.2,0.0
2014-12-07,2.78,-1.1,-4.46,-6.6,89.41,77,63.16,36,29.32,23,5.5,6,1.92,0.0,1.17,0.0,0.77,0.0,1.4,0.0
2014-12-08,2.61,3.4,-4.7,-2.2,89.4,78,63.35,48,29.28,24,5.47,13,1.84,0.0,1.04,0.0,0.82,0.0,1.7,0.0
2014-12-09,2.45,4.4,-4.84,0.3,89.52,94,63.69,72,29.14,24,5.35,3,1.8,0.8,0.95,0.8,0.87,0.0,2.0,0.0
2014-12-10,2.26,0.3,-5.01,-4.0,89.58,87,64.12,69,28.85,41,5.12,22,1.75,0.0,0.92,0.0,0.86,0.0,2.2,0.0
2014-12-11,2.03,-2.5,-5.17,-5.7,89.28,92,64.23,76,28.54,30,5.22,6,1.63,16.4,0.86,0.0,0.8,17.4,2.4,4.0
2014-12-12,1.85,2.9,-5.31,-3.6,89.15,88,64.41,44,28.34,28,5.3,1,1.64,0.0,0.82,0.0,0.85,0.0,2.6,17.0
2014-12-13,1.69,1.9,-5.53,0.5,89.12,93,64.62,85,28.42,22,5.4,6,1.65,0.0,0.84,0.0,0.84,0.0,2.7,16.0
2014-12-14,1.62,3.6,-5.65,1.3,89.12,96,64.66,87,28.56,16,5.32,7,1.7,0.4,0.88,0.4,0.85,0.0,2.9,5.0
2014-12-15,1.57,3.8,-5.67,1.9,89.26,97,64.86,86,28.7,14,5.46,1,1.76,0.0,0.92,0.0,0.87,0.0,3.0,2.0
2014-12-16,1.55,4.4,-5.68,1.5,89.54,98,65.23,95,29.04,23,5.64,3,2.01,3.2,1.12,3.2,0.92,0.0,3.2,0.0
2014-12-17,1.36,4.9,-5.84,-0.8,89.55,97,65.24,80,29.37,32,5.75,4,1.93,2.8,1.11,1.8,0.86,1.8,3.3,0.0
2014-12-18,1.13,-0.1,-6.03,-4.4,89.57,86,65.37,74,29.41,30,5.75,15,1.9,0.0,1.1,0.0,0.85,0.0,3.5,1.0
2014-12-19,1.0,-0.3,-6.16,-5.3,89.48,84,65.28,63,29.58,31,5.78,11,1.88,0.0,1.09,0.0,0.84,0.0,3.6,1.0
2014-12-20,0.88,0.2,-6.23,-6.2,89.43,88,65.47,51,29.45,14,5.89,1,1.86,0.0,1.05,0.0,0.84,0.0,3.6,0.0
2014-12-21,0.82,2.0,-6.19,-3.3,89.36,84,65.74,56,29.66,12,5.86,1,1.86,0.0,1.08,0.0,0.82,0.0,3.6,0.0
2014-12-22,0.8,1.9,-6.17,-0.4,89.35,89,65.94,66,29.81,16,5.9,8,1.85,0.0,1.18,0.0,0.73,0.0,3.6,0.0
2014-12-23,0.6,6.0,-6.33,0.3,89.15,96,65.98,85,29.64,19,5.83,3,1.85,0.2,1.21,0.2,0.69,0.0,3.5,0.0
2014-12-24,0.52,10.3,-6.44,5.5,89.13,97,66.01,86,29.63,43,5.77,3,1.83,8.6,1.22,8.6,0.66,0.0,3.4,0.0
2014-12-25,0.47,5.5,-6.57,2.8,89.03,84,65.91,65,29.75,55,5.84,19,1.84,0.0,1.17,0.0,0.67,0.0,3.3,0.0
2014-12-26,0.42,7.9,-6.7,0.2,89.04,88,65.91,68,30.13,27,6.03,7,1.9,0.0,1.18,0.0,0.73,0.0,3.2,0.0
2014-12-27,0.34,10.2,-6.85,2.5,89.1,91,65.72,68,30.37,46,6.12,5,1.9,0.2,1.18,0.2,0.74,0.0,3.2,0.0
2014-12-28,0.29,4.8,-6.88,-1.7,89.09,82,65.79,53,30.39,33,6.2,13,1.89,0.0,1.19,0.0,0.73,0.0,3.2,0.0
2014-12-29,0.19,0.4,-6.94,-5.6,89.18,64,65.91,47,30.28,27,6.3,9,1.85,0.0,1.12,0.0,0.76,0.0,3.2,0.0
2014-12-30,0.09,-3.3,-7.08,-7.2,89.31,81,66.13,45,30.2,32,6.09,6,1.84,0.0,1.07,0.0,0.8,0.0,3.3,0.0
2014-12-31,-0.13,-6.3,-7.28,-9.2,89.18,75,66.04,49,30.15,36,6.08,16,1.7,0.4,0.94,0.0,0.82,0.4,3.4,0.0
2015-01-01,-0.22,-1.9,-7.43,-8.1,89.06,69,66.08,51,30.1,36,6.09,20,1.67,0.0,0.91,0.0,0.84,0.0,3.5,0.0
2015-01-02,-0.26,-1.0,-7.52,-6.1,89.01,83,65.82,49,30.15,36,6.02,3,1.68,0.6,0.9,0.0,0.84,0.4,3.6,0.0
2015-01-03,-0.25,1.5,-7.57,-5.8,88.94,97,65.57,68,30.16,29,5.94,5,1.7,10.8,0.91,8.0,0.85,2.4,3.7,0.0
2015-01-04,-0.26,4.3,-7.49,-5.9,88.94,98,65.43,67,30.56,43,6.01,5,1.7,6.8,0.9,6.4,0.86,0.4,3.9,0.0
2015-01-05,-0.24,-5.8,-7.43,-14.4,89.01,83,65.41,56,30.61,45,6.14,7,1.74,0.8,0.93,0.0,0.87,0.8,4.1,1.0
2015-01-06,-0.18,-8.3,-7.57,-13.6,89.07,80,65.33,59,30.81,32,6.27,6,1.75,0.4,0.91,0.0,0.89,0.4,4.3,1.0
2015-01-07,-0.29,-9.4,-7.76,-18.3,89.18,84,65.16,47,30.88,39,6.3,19,1.74,0.4,0.85,0.0,0.95,0.4,4.6,1.0
2015-01-08,-0.55,-9.4,-8.03,-16.9,88.96,85,65.03,56,30.84,41,6.31,13,1.84,1.2,0.92,0.0,0.99,1.2,4.9,1.0
2015-01-09,-0.68,-6.4,-8.24,-13.9,88.86,84,64.85,63,30.85,46,6.38,24,1.8,1.6,0.93,0.0,0.97,1.6,5.2,2.0
2015-01-10,-0.7,-10.0,-8.27,-15.8,89.06,74,64.86,58,30.84,44,6.22,15,1.85,0.0,0.97,0.0,0.99,0.0,5.4,4.0
2015-01-11,-0.75,-0.2,-8.28,-10.8,89.07,77,64.94,51,30.9,26,6.08,7,1.87,0.2,1.0,0.0,0.98,0.4,5.6,2.0
2015-01-12,-0.83,-0.6,-8.39,-17.1,88.99,92,64.95,64,31.0,39,6.07,9,1.91,1.0,0.97,0.0,1.03,1.4,5.8,3.0
2015-01-13,-0.97,-11.5,-8.72,-21.2,88.81,79,64.67,39,31.28,28,6.05,4,1.88,0.0,0.99,0.0,0.98,0.0,6.0,3.0
2015-01-14,-1.2,-4.2,-9.01,-16.4,88.52,87,64.17,47,31.22,15,6.08,4,1.86,0.0,1.02,0.0,0.94,0.0,6.2,2.0
2015-01-15,-1.21,-3.0,-9.07,-13.6,88.34,82,63.85,59,31.26,33,6.04,8,1.8,0.0,0.98,0.0,0.92,0.0,6.3,2.0
2015-01-16,-1.2,-1.6,-8.98,-15.9,88.37,89,63.77,55,31.26,41,6.11,4,1.85,0.0,1.01,0.0,0.9,0.0,6.3,2.0
2015-01-17,-1.2,4.0,-9.07,-15.4,88.36,86,63.7,65,31.47,26,6.12,3,1.82,0.4,0.98,0.0,0.92,0.6,6.4,2.0
2015-01-18,-1.31,6.2,-9.2,-0.3,88.35,91,63.72,59,31.6,31,6.13,11,1.82,0.4,0.98,0.4,0.92,0.0,6.4,1.0
2015-01-19,-1.53,0.3,-9.46,-9.3,88.13,81,63.42,60,31.41,33,6.15,11,1.79,0.2,0.96,0.0,0.92,0.2,6.4,0.0
2015-01-20,-1.72,-6.4,-9.82,-12.9,87.92,80,63.03,40,31.4,19,6.08,8,1.86,0.0,0.98,0.0,0.99,0.0,6.4,0.0
2015-01-21,-1.91,-3.0,-9.92,-13.7,87.6,79,62.82,71,31.26,18,5.96,5,1.8,0.0,0.92,0.0,1.0,0.0,6.5,0.0
2015-01-22,-1.87,0.6,-9.83,-9.1,87.43,85,62.89,54,31.0,24,5.95,8,1.81,0.0,0.98,0.0,0.93,0.0,6.6,0.0
2015-01-23,-1.72,1.4,-9.72,-6.2,87.58,87,62.8,59,31.0,33,6.06,10,1.7,0.0,0.9,0.0,0.92,0.0,6.6,0.0
2015-01-24,-1.64,0.6,-9.6,-6.2,87.63,91,62.87,73,31.0,36,5.94,11,1.67,0.0,0.85,0.0,0.94,0.0,6.6,0.0
2015-01-25,-1.61,-3.0,-9.61,-12.6,87.48,78,62.64,38,30.89,36,6.05,9,1.62,0.0,0.78,0.0,0.95,0.0,6.7,0.0
2015-01-26,-1.63,-7.7,-9.71,-13.7,87.33,73,62.61,42,30.57,24,6.0,14,1.59,0.0,0.74,0.0,0.95,0.0,6.7,0.0
2015-01-27,-1.62,-6.2,-9.66,-12.5,87.37,80,62.4,36,30.23,26,5.85,14,1.57,0.4,0.73,0.0,0.94,0.6,6.8,0.0
2015-01-28,-1.56,-1.1,-9.53,-13.4,87.31,81,62.29,28,30.14,25,5.82,4,1.62,0.0,0.77,0.0,0.95,0.0,6.9,0.0
2015-01-29,-1.42,0.0,-9.39,-7.1,87.3,94,62.42,44,30.19,31,5.86,3,1.62,6.4,0.72,0.4,1.01,5.4,6.9,0.0
2015-01-30,-1.42,-1.6,-9.34,-17.0,87.31,79,62.51,55,30.05,53,5.93,8,1.65,0.0,0.7,0.0,1.05,0.0,7.0,5.0
2015-01-31,-1.44,-2.9,-9.42,-17.8,87.14,84,62.43,62,30.06,27,5.96,3,1.56,0.0,0.63,0.0,1.05,0.0,7.1,4.0
2015-02-01,-1.5,-2.8,-9.46,-14.2,86.94,85,62.37,60,29.82,31,6.03,14,1.66,6.6,0.66,0.0,1.11,6.6,7.2,3.0
2015-02-02,-1.39,-11.1,-9.38,-16.8,86.86,83,62.43,63,29.73,37,6.03,10,1.66,5.6,0.67,0.0,1.09,6.2,7.3,13.0
2015-02-03,-1.22,-5.6,-9.31,-16.0,86.94,89,62.41,60,29.98,39,5.94,3,1.65,0.8,0.64,0.0,1.09,1.0,7.3,14.0
